image_path,background
final/augmented_10k-images_1146.jpg,0.5021908
final/augmented_10k-images_1151.jpg,0.5021908
final/augmented_10k-images_1152.jpg,0.5021908
final/augmented_10k-images_1153.jpg,0.5021908
final/augmented_10k-images_1155.jpg,0.5021908
final/augmented_10k-images_1157.jpg,0.5021908
final/augmented_10k-images_1159.jpg,0.5021908
final/augmented_10k-images_116.jpg,0.5021908
final/augmented_10k-images_1162.jpg,0.5021908
final/augmented_10k-images_1165.jpg,0.5021908
final/augmented_10k-images_1166.jpg,0.5021908
final/augmented_10k-images_1169.jpg,0.5021908
final/augmented_10k-images_1176.jpg,0.5021908
final/augmented_10k-images_118.jpg,0.5021908
final/augmented_10k-images_1184.jpg,0.5021908
final/augmented_10k-images_1189.jpg,0.5021908
final/augmented_10k-images_1192.jpg,0.5021908
final/augmented_10k-images_1193.jpg,0.5021908
final/augmented_10k-images_1194.jpg,0.5021908
final/augmented_10k-images_1195.jpg,0.5021908
final/augmented_10k-images_1199.jpg,0.5021908
final/augmented_10k-images_1200.jpg,0.5021908
final/augmented_10k-images_1201.jpg,0.5021908
final/augmented_10k-images_1207.jpg,0.5021908
final/augmented_10k-images_1208.jpg,0.5021908
final/augmented_10k-images_1209.jpg,0.5021908
final/augmented_10k-images_121.jpg,0.5021908
final/augmented_10k-images_1210.jpg,0.5021908
final/augmented_10k-images_1211.jpg,0.5021908
final/augmented_10k-images_1214.jpg,0.5021908
final/augmented_10k-images_1215.jpg,0.5021908
final/augmented_10k-images_1217.jpg,0.5021908
final/augmented_10k-images_1221.jpg,0.5021908
final/augmented_10k-images_1222.jpg,0.5021908
final/augmented_10k-images_1223.jpg,0.5021908
final/augmented_10k-images_1226.jpg,0.5021908
final/augmented_10k-images_1229.jpg,0.5021908
final/augmented_10k-images_123.jpg,0.5021908
final/augmented_10k-images_1230.jpg,0.5021908
final/augmented_10k-images_1231.jpg,0.5021908
final/augmented_10k-images_1232.jpg,0.5021908
final/augmented_10k-images_1233.jpg,0.5021908
final/augmented_10k-images_1234.jpg,0.5021908
final/augmented_10k-images_1235.jpg,0.5021908
final/augmented_10k-images_1236.jpg,0.5021908
final/augmented_10k-images_1237.jpg,0.5021908
final/augmented_10k-images_1238.jpg,0.5021908
final/augmented_10k-images_1241.jpg,0.5021908
final/augmented_10k-images_1242.jpg,0.5021908
final/augmented_10k-images_1243.jpg,0.5021908
final/augmented_10k-images_1244.jpg,0.5021908
final/augmented_10k-images_1246.jpg,0.5021908
final/augmented_10k-images_1249.jpg,0.5021908
final/augmented_10k-images_1254.jpg,0.5021908
final/augmented_10k-images_1264.jpg,0.5021908
final/augmented_10k-images_1266.jpg,0.5021908
final/augmented_10k-images_1268.jpg,0.5021908
final/augmented_10k-images_1269.jpg,0.5021908
final/augmented_10k-images_1276.jpg,0.5021908
final/augmented_10k-images_1278.jpg,0.5021908
final/augmented_10k-images_1282.jpg,0.5021908
final/augmented_10k-images_1284.jpg,0.5021908
final/augmented_10k-images_1285.jpg,0.5021908
final/augmented_10k-images_1286.jpg,0.5021908
final/augmented_10k-images_1288.jpg,0.5021908
final/augmented_10k-images_1289.jpg,0.5021908
final/augmented_10k-images_129.jpg,0.5021908
final/augmented_10k-images_1291.jpg,0.5021908
final/augmented_10k-images_1293.jpg,0.5021908
final/augmented_10k-images_1296.jpg,0.5021908
final/augmented_10k-images_1297.jpg,0.5021908
final/augmented_10k-images_1299.jpg,0.5021908
final/augmented_10k-images_1304.jpg,0.5021908
final/augmented_10k-images_1305.jpg,0.5021908
final/augmented_10k-images_1308.jpg,0.5021908
final/augmented_10k-images_131.jpg,0.5021908
final/augmented_10k-images_1310.jpg,0.5021908
final/augmented_10k-images_1311.jpg,0.5021908
final/augmented_10k-images_1315.jpg,0.5021908
final/augmented_10k-images_1316.jpg,0.5021908
final/augmented_10k-images_132.jpg,0.5021908
final/augmented_10k-images_1320.jpg,0.5021908
final/augmented_10k-images_1321.jpg,0.5021908
final/augmented_10k-images_1322.jpg,0.5021908
final/augmented_10k-images_1324.jpg,0.5021908
final/augmented_10k-images_1326.jpg,0.5021908
final/augmented_10k-images_1327.jpg,0.5021908
final/augmented_10k-images_1329.jpg,0.5021908
final/augmented_10k-images_133.jpg,0.5021908
final/augmented_10k-images_1330.jpg,0.5021908
final/augmented_10k-images_1332.jpg,0.5021908
final/augmented_10k-images_1339.jpg,0.5021908
final/augmented_10k-images_1341.jpg,0.5021908
final/augmented_10k-images_1358.jpg,0.5021908
final/augmented_10k-images_1361.jpg,0.5021908
final/augmented_10k-images_1363.jpg,0.5021908
final/augmented_10k-images_1365.jpg,0.5021908
final/augmented_10k-images_1367.jpg,0.5021908
final/augmented_10k-images_137.jpg,0.5021908
final/augmented_10k-images_1370.jpg,0.5021908
final/augmented_10k-images_1378.jpg,0.5021908
final/augmented_10k-images_1379.jpg,0.5021908
final/augmented_10k-images_138.jpg,0.5021908
final/augmented_10k-images_1387.jpg,0.5021908
final/augmented_10k-images_1388.jpg,0.5021908
final/augmented_10k-images_1391.jpg,0.5021908
final/augmented_10k-images_1393.jpg,0.5021908
final/augmented_10k-images_1394.jpg,0.5021908
final/augmented_10k-images_1395.jpg,0.5021908
final/augmented_10k-images_1399.jpg,0.5021908
final/augmented_10k-images_1418.jpg,0.5021908
final/augmented_10k-images_1422.jpg,0.5021908
final/augmented_10k-images_1426.jpg,0.5021908
final/augmented_10k-images_1427.jpg,0.5021908
final/augmented_10k-images_1430.jpg,0.5021908
final/augmented_10k-images_1434.jpg,0.5021908
final/augmented_10k-images_1436.jpg,0.5021908
final/augmented_10k-images_1445.jpg,0.5021908
final/augmented_10k-images_1448.jpg,0.5021908
final/augmented_10k-images_1449.jpg,0.5021908
final/augmented_10k-images_1450.jpg,0.5021908
final/augmented_10k-images_146.jpg,0.5021908
final/augmented_10k-images_1460.jpg,0.5021908
final/augmented_10k-images_1464.jpg,0.5021908
final/augmented_10k-images_147.jpg,0.5021908
final/augmented_10k-images_1472.jpg,0.5021908
final/augmented_10k-images_1473.jpg,0.5021908
final/augmented_10k-images_1474.jpg,0.5021908
final/augmented_10k-images_1478.jpg,0.5021908
final/augmented_10k-images_1480.jpg,0.5021908
final/augmented_10k-images_1482.jpg,0.5021908
final/augmented_10k-images_1483.jpg,0.5021908
final/augmented_10k-images_1485.jpg,0.5021908
final/augmented_10k-images_1486.jpg,0.5021908
final/augmented_10k-images_1488.jpg,0.5021908
final/augmented_10k-images_1489.jpg,0.5021908
final/augmented_10k-images_1493.jpg,0.5021908
final/augmented_10k-images_1496.jpg,0.5021908
final/augmented_10k-images_1499.jpg,0.5021908
final/augmented_10k-images_15.jpg,0.5021908
final/augmented_10k-images_150.jpg,0.5021908
final/augmented_10k-images_1501.jpg,0.5021908
final/augmented_10k-images_1502.jpg,0.5021908
final/augmented_10k-images_1503.jpg,0.5021908
final/augmented_10k-images_1511.jpg,0.5021908
final/augmented_10k-images_1513.jpg,0.5021908
final/augmented_10k-images_1515.jpg,0.5021908
final/augmented_10k-images_1518.jpg,0.5021908
final/augmented_10k-images_1519.jpg,0.5021908
final/augmented_10k-images_1520.jpg,0.5021908
final/augmented_10k-images_1523.jpg,0.5021908
final/augmented_10k-images_1524.jpg,0.5021908
final/augmented_10k-images_1526.jpg,0.5021908
final/augmented_10k-images_1529.jpg,0.5021908
final/augmented_10k-images_1530.jpg,0.5021908
final/augmented_10k-images_1538.jpg,0.5021908
final/augmented_10k-images_154.jpg,0.5021908
final/augmented_10k-images_1542.jpg,0.5021908
final/augmented_10k-images_1544.jpg,0.5021908
final/augmented_10k-images_1547.jpg,0.5021908
final/augmented_10k-images_1548.jpg,0.5021908
final/augmented_10k-images_1553.jpg,0.5021908
final/augmented_10k-images_1554.jpg,0.5021908
final/augmented_10k-images_1560.jpg,0.5021908
final/augmented_10k-images_1562.jpg,0.5021908
final/augmented_10k-images_1565.jpg,0.5021908
final/augmented_10k-images_1566.jpg,0.5021908
final/augmented_10k-images_1568.jpg,0.5021908
final/augmented_10k-images_1570.jpg,0.5021908
final/augmented_10k-images_1571.jpg,0.5021908
final/augmented_10k-images_1576.jpg,0.5021908
final/augmented_10k-images_1580.jpg,0.5021908
final/augmented_10k-images_1581.jpg,0.5021908
final/augmented_10k-images_1584.jpg,0.5021908
final/augmented_10k-images_1585.jpg,0.5021908
final/augmented_10k-images_1586.jpg,0.5021908
final/augmented_10k-images_1587.jpg,0.5021908
final/augmented_10k-images_159.jpg,0.5021908
final/augmented_10k-images_1590.jpg,0.5021908
final/augmented_10k-images_1594.jpg,0.5021908
final/augmented_10k-images_1597.jpg,0.5021908
final/augmented_10k-images_1598.jpg,0.5021908
final/augmented_10k-images_16.jpg,0.5021908
final/augmented_10k-images_1600.jpg,0.5021908
final/augmented_10k-images_1602.jpg,0.5021908
final/augmented_10k-images_1603.jpg,0.5021908
final/augmented_10k-images_1605.jpg,0.5021908
final/augmented_10k-images_1612.jpg,0.5021908
final/augmented_10k-images_1614.jpg,0.5021908
final/augmented_10k-images_1618.jpg,0.5021908
final/augmented_10k-images_1619.jpg,0.5021908
final/augmented_10k-images_1620.jpg,0.5021908
final/augmented_10k-images_1621.jpg,0.5021908
final/augmented_10k-images_1623.jpg,0.5021908
final/augmented_10k-images_1625.jpg,0.5021908
final/augmented_10k-images_1628.jpg,0.5021908
final/augmented_10k-images_1637.jpg,0.5021908
final/augmented_10k-images_1646.jpg,0.5021908
final/augmented_10k-images_1647.jpg,0.5021908
final/augmented_10k-images_1656.jpg,0.5021908
final/augmented_10k-images_1658.jpg,0.5021908
final/augmented_10k-images_166.jpg,0.5021908
final/augmented_10k-images_1660.jpg,0.5021908
final/augmented_10k-images_1661.jpg,0.5021908
final/augmented_10k-images_1666.jpg,0.5021908
final/augmented_10k-images_1668.jpg,0.5021908
final/augmented_10k-images_1669.jpg,0.5021908
final/augmented_10k-images_167.jpg,0.5021908
final/augmented_10k-images_1671.jpg,0.5021908
final/augmented_10k-images_1672.jpg,0.5021908
final/augmented_10k-images_1677.jpg,0.5021908
final/augmented_10k-images_1679.jpg,0.5021908
final/augmented_10k-images_1684.jpg,0.5021908
final/augmented_10k-images_1685.jpg,0.5021908
final/augmented_10k-images_1694.jpg,0.5021908
final/augmented_10k-images_1696.jpg,0.5021908
final/augmented_10k-images_1697.jpg,0.5021908
final/augmented_10k-images_1698.jpg,0.5021908
final/augmented_10k-images_1701.jpg,0.5021908
final/augmented_10k-images_1704.jpg,0.5021908
final/augmented_10k-images_1705.jpg,0.5021908
final/augmented_10k-images_1706.jpg,0.5021908
final/augmented_10k-images_1707.jpg,0.5021908
final/augmented_10k-images_1708.jpg,0.5021908
final/augmented_10k-images_171.jpg,0.5021908
final/augmented_10k-images_1710.jpg,0.5021908
final/augmented_10k-images_1711.jpg,0.5021908
final/augmented_10k-images_1712.jpg,0.5021908
final/augmented_10k-images_1714.jpg,0.5021908
final/augmented_10k-images_172.jpg,0.5021908
final/augmented_10k-images_1721.jpg,0.5021908
final/augmented_10k-images_1726.jpg,0.5021908
final/augmented_10k-images_1728.jpg,0.5021908
final/augmented_10k-images_1729.jpg,0.5021908
final/augmented_10k-images_1732.jpg,0.5021908
final/augmented_10k-images_1736.jpg,0.5021908
final/augmented_10k-images_1737.jpg,0.5021908
final/augmented_10k-images_1738.jpg,0.5021908
final/augmented_10k-images_1740.jpg,0.5021908
final/augmented_10k-images_1746.jpg,0.5021908
final/augmented_10k-images_1756.jpg,0.5021908
final/augmented_10k-images_1757.jpg,0.5021908
final/augmented_10k-images_1760.jpg,0.5021908
final/augmented_10k-images_1761.jpg,0.5021908
final/augmented_10k-images_1765.jpg,0.5021908
final/augmented_10k-images_1766.jpg,0.5021908
final/augmented_10k-images_1768.jpg,0.5021908
final/augmented_10k-images_1769.jpg,0.5021908
final/augmented_10k-images_1773.jpg,0.5021908
final/augmented_10k-images_1774.jpg,0.5021908
final/augmented_10k-images_1778.jpg,0.5021908
final/augmented_10k-images_1779.jpg,0.5021908
final/augmented_10k-images_1781.jpg,0.5021908
final/augmented_10k-images_1782.jpg,0.5021908
final/augmented_10k-images_1783.jpg,0.5021908
final/augmented_10k-images_1785.jpg,0.5021908
final/augmented_10k-images_1786.jpg,0.5021908
final/augmented_10k-images_1789.jpg,0.5021908
final/augmented_10k-images_1790.jpg,0.5021908
final/augmented_10k-images_18.jpg,0.5021908
final/augmented_10k-images_180.jpg,0.5021908
final/augmented_10k-images_1802.jpg,0.5021908
final/augmented_10k-images_181.jpg,0.5021908
final/augmented_10k-images_1812.jpg,0.5021908
final/augmented_10k-images_1816.jpg,0.5021908
final/augmented_10k-images_1824.jpg,0.5021908
final/augmented_10k-images_1827.jpg,0.5021908
final/augmented_10k-images_1829.jpg,0.5021908
final/augmented_10k-images_1830.jpg,0.5021908
final/augmented_10k-images_1835.jpg,0.5021908
final/augmented_10k-images_1836.jpg,0.5021908
final/augmented_10k-images_1840.jpg,0.5021908
final/augmented_10k-images_1847.jpg,0.5021908
final/augmented_10k-images_1849.jpg,0.5021908
final/augmented_10k-images_1852.jpg,0.5021908
final/augmented_10k-images_1853.jpg,0.5021908
final/augmented_10k-images_1855.jpg,0.5021908
final/augmented_10k-images_1857.jpg,0.5021908
final/augmented_10k-images_1859.jpg,0.5021908
final/augmented_10k-images_186.jpg,0.5021908
final/augmented_10k-images_1860.jpg,0.5021908
final/augmented_10k-images_1864.jpg,0.5021908
final/augmented_10k-images_187.jpg,0.5021908
final/augmented_10k-images_1871.jpg,0.5021908
final/augmented_10k-images_1872.jpg,0.5021908
final/augmented_10k-images_1874.jpg,0.5021908
final/augmented_10k-images_1875.jpg,0.5021908
final/augmented_10k-images_1878.jpg,0.5021908
final/augmented_10k-images_1880.jpg,0.5021908
final/augmented_10k-images_1887.jpg,0.5021908
final/augmented_10k-images_1889.jpg,0.5021908
final/augmented_10k-images_1890.jpg,0.5021908
final/augmented_10k-images_1892.jpg,0.5021908
final/augmented_10k-images_1895.jpg,0.5021908
final/augmented_10k-images_19.jpg,0.5021908
final/augmented_10k-images_1903.jpg,0.5021908
final/augmented_10k-images_1904.jpg,0.5021908
final/augmented_10k-images_1910.jpg,0.5021908
final/augmented_10k-images_1912.jpg,0.5021908
final/augmented_10k-images_1914.jpg,0.5021908
final/augmented_10k-images_1916.jpg,0.5021908
final/augmented_10k-images_1920.jpg,0.5021908
final/augmented_10k-images_1924.jpg,0.5021908
final/augmented_10k-images_1925.jpg,0.5021908
final/augmented_10k-images_1927.jpg,0.5021908
final/augmented_10k-images_1930.jpg,0.5021908
final/augmented_10k-images_1931.jpg,0.5021908
final/augmented_10k-images_1932.jpg,0.5021908
final/augmented_10k-images_1941.jpg,0.5021908
final/augmented_10k-images_1949.jpg,0.5021908
final/augmented_10k-images_1950.jpg,0.5021908
final/augmented_10k-images_1958.jpg,0.5021908
final/augmented_10k-images_1959.jpg,0.5021908
final/augmented_10k-images_1960.jpg,0.5021908
final/augmented_10k-images_1965.jpg,0.5021908
final/augmented_10k-images_1970.jpg,0.5021908
final/augmented_10k-images_1971.jpg,0.5021908
final/augmented_10k-images_1974.jpg,0.5021908
final/augmented_10k-images_1975.jpg,0.5021908
final/augmented_10k-images_1976.jpg,0.5021908
final/augmented_10k-images_1980.jpg,0.5021908
final/augmented_10k-images_1981.jpg,0.5021908
final/augmented_10k-images_1984.jpg,0.5021908
final/augmented_10k-images_1987.jpg,0.5021908
final/augmented_10k-images_1988.jpg,0.5021908
final/augmented_10k-images_199.jpg,0.5021908
final/augmented_10k-images_1991.jpg,0.5021908
final/augmented_10k-images_1994.jpg,0.5021908
final/augmented_10k-images_1996.jpg,0.5021908
final/augmented_10k-images_2004.jpg,0.5021908
final/augmented_10k-images_2008.jpg,0.5021908
final/augmented_10k-images_2011.jpg,0.5021908
final/augmented_10k-images_2012.jpg,0.5021908
final/augmented_10k-images_2015.jpg,0.5021908
final/augmented_10k-images_2018.jpg,0.5021908
final/augmented_10k-images_2027.jpg,0.5021908
final/augmented_10k-images_203.jpg,0.5021908
final/augmented_10k-images_2030.jpg,0.5021908
final/augmented_10k-images_2036.jpg,0.5021908
final/augmented_10k-images_2037.jpg,0.5021908
final/augmented_10k-images_2041.jpg,0.5021908
final/augmented_10k-images_2047.jpg,0.5021908
final/augmented_10k-images_205.jpg,0.5021908
final/augmented_10k-images_2050.jpg,0.5021908
final/augmented_10k-images_2054.jpg,0.5021908
final/augmented_10k-images_2057.jpg,0.5021908
final/augmented_10k-images_2059.jpg,0.5021908
final/augmented_10k-images_2064.jpg,0.5021908
final/augmented_10k-images_2068.jpg,0.5021908
final/augmented_10k-images_207.jpg,0.5021908
final/augmented_10k-images_2072.jpg,0.5021908
final/augmented_10k-images_2076.jpg,0.5021908
final/augmented_10k-images_2079.jpg,0.5021908
final/augmented_10k-images_2080.jpg,0.5021908
final/augmented_10k-images_2082.jpg,0.5021908
final/augmented_10k-images_2088.jpg,0.5021908
final/augmented_10k-images_2089.jpg,0.5021908
final/augmented_10k-images_2092.jpg,0.5021908
final/augmented_10k-images_2094.jpg,0.5021908
final/augmented_10k-images_2100.jpg,0.5021908
final/augmented_10k-images_2104.jpg,0.5021908
final/augmented_10k-images_2105.jpg,0.5021908
final/augmented_10k-images_2111.jpg,0.5021908
final/augmented_10k-images_2115.jpg,0.5021908
final/augmented_10k-images_2117.jpg,0.5021908
final/augmented_10k-images_2119.jpg,0.5021908
final/augmented_10k-images_2120.jpg,0.5021908
final/augmented_10k-images_2121.jpg,0.5021908
final/augmented_10k-images_2122.jpg,0.5021908
final/augmented_10k-images_2127.jpg,0.5021908
final/augmented_10k-images_213.jpg,0.5021908
final/augmented_10k-images_2131.jpg,0.5021908
final/augmented_10k-images_2132.jpg,0.5021908
final/augmented_10k-images_2133.jpg,0.5021908
final/augmented_10k-images_2135.jpg,0.5021908
final/augmented_10k-images_2137.jpg,0.5021908
final/augmented_10k-images_2144.jpg,0.5021908
final/augmented_10k-images_215.jpg,0.5021908
final/augmented_10k-images_2150.jpg,0.5021908
final/augmented_10k-images_2162.jpg,0.5021908
final/augmented_10k-images_2168.jpg,0.5021908
final/augmented_10k-images_2170.jpg,0.5021908
final/augmented_10k-images_2172.jpg,0.5021908
final/augmented_10k-images_2174.jpg,0.5021908
final/augmented_10k-images_2179.jpg,0.5021908
final/augmented_10k-images_218.jpg,0.5021908
final/augmented_10k-images_2180.jpg,0.5021908
final/augmented_10k-images_2181.jpg,0.5021908
final/augmented_10k-images_2183.jpg,0.5021908
final/augmented_10k-images_2193.jpg,0.5021908
final/augmented_10k-images_2197.jpg,0.5021908
final/augmented_10k-images_2198.jpg,0.5021908
final/augmented_10k-images_2199.jpg,0.5021908
final/augmented_10k-images_22.jpg,0.5021908
final/augmented_10k-images_220.jpg,0.5021908
final/augmented_10k-images_2200.jpg,0.5021908
final/augmented_10k-images_2201.jpg,0.5021908
final/augmented_10k-images_2202.jpg,0.5021908
final/augmented_10k-images_2206.jpg,0.5021908
final/augmented_10k-images_2209.jpg,0.5021908
final/augmented_10k-images_2213.jpg,0.5021908
final/augmented_10k-images_2214.jpg,0.5021908
final/augmented_10k-images_2216.jpg,0.5021908
final/augmented_10k-images_222.jpg,0.5021908
final/augmented_10k-images_2220.jpg,0.5021908
final/augmented_10k-images_2222.jpg,0.5021908
final/augmented_10k-images_2224.jpg,0.5021908
final/augmented_10k-images_2226.jpg,0.5021908
final/augmented_10k-images_2227.jpg,0.5021908
final/augmented_10k-images_223.jpg,0.5021908
final/augmented_10k-images_2231.jpg,0.5021908
final/augmented_10k-images_2235.jpg,0.5021908
final/augmented_10k-images_224.jpg,0.5021908
final/augmented_10k-images_2240.jpg,0.5021908
final/augmented_10k-images_2241.jpg,0.5021908
final/augmented_10k-images_2243.jpg,0.5021908
final/augmented_10k-images_2245.jpg,0.5021908
final/augmented_10k-images_2249.jpg,0.5021908
final/augmented_10k-images_225.jpg,0.5021908
final/augmented_10k-images_2251.jpg,0.5021908
final/augmented_10k-images_2252.jpg,0.5021908
final/augmented_10k-images_2255.jpg,0.5021908
final/augmented_10k-images_2256.jpg,0.5021908
final/augmented_10k-images_226.jpg,0.5021908
final/augmented_10k-images_2263.jpg,0.5021908
final/augmented_10k-images_2264.jpg,0.5021908
final/augmented_10k-images_2265.jpg,0.5021908
final/augmented_10k-images_2268.jpg,0.5021908
final/augmented_10k-images_2273.jpg,0.5021908
final/augmented_10k-images_2274.jpg,0.5021908
final/augmented_10k-images_2276.jpg,0.5021908
final/augmented_10k-images_2277.jpg,0.5021908
final/augmented_10k-images_2279.jpg,0.5021908
final/augmented_10k-images_228.jpg,0.5021908
final/augmented_10k-images_2285.jpg,0.5021908
final/augmented_10k-images_2286.jpg,0.5021908
final/augmented_10k-images_2288.jpg,0.5021908
final/augmented_10k-images_2289.jpg,0.5021908
final/augmented_10k-images_2291.jpg,0.5021908
final/augmented_10k-images_2294.jpg,0.5021908
final/augmented_10k-images_2296.jpg,0.5021908
final/augmented_10k-images_23.jpg,0.5021908
final/augmented_10k-images_230.jpg,0.5021908
final/augmented_10k-images_2302.jpg,0.5021908
final/augmented_10k-images_2305.jpg,0.5021908
final/augmented_10k-images_2308.jpg,0.5021908
final/augmented_10k-images_2309.jpg,0.5021908
final/augmented_10k-images_2312.jpg,0.5021908
final/augmented_10k-images_2315.jpg,0.5021908
final/augmented_10k-images_232.jpg,0.5021908
final/augmented_10k-images_2327.jpg,0.5021908
final/augmented_10k-images_2337.jpg,0.5021908
final/augmented_10k-images_2338.jpg,0.5021908
final/augmented_10k-images_2340.jpg,0.5021908
final/augmented_10k-images_2342.jpg,0.5021908
final/augmented_10k-images_2347.jpg,0.5021908
final/augmented_10k-images_2348.jpg,0.5021908
final/augmented_10k-images_2349.jpg,0.5021908
final/augmented_10k-images_235.jpg,0.5021908
final/augmented_10k-images_2352.jpg,0.5021908
final/augmented_10k-images_2354.jpg,0.5021908
final/augmented_10k-images_2361.jpg,0.5021908
final/augmented_10k-images_2362.jpg,0.5021908
final/augmented_10k-images_2363.jpg,0.5021908
final/augmented_10k-images_2364.jpg,0.5021908
final/augmented_10k-images_2366.jpg,0.5021908
final/augmented_10k-images_2368.jpg,0.5021908
final/augmented_10k-images_2372.jpg,0.5021908
final/augmented_10k-images_2374.jpg,0.5021908
final/augmented_10k-images_2376.jpg,0.5021908
final/augmented_10k-images_2379.jpg,0.5021908
final/augmented_10k-images_2380.jpg,0.5021908
final/augmented_10k-images_2384.jpg,0.5021908
final/augmented_10k-images_2388.jpg,0.5021908
final/augmented_10k-images_2389.jpg,0.5021908
final/augmented_10k-images_2392.jpg,0.5021908
final/augmented_10k-images_2393.jpg,0.5021908
final/augmented_10k-images_2394.jpg,0.5021908
final/augmented_10k-images_2395.jpg,0.5021908
final/augmented_10k-images_2397.jpg,0.5021908
final/augmented_10k-images_2399.jpg,0.5021908
final/augmented_10k-images_2400.jpg,0.5021908
final/augmented_10k-images_2404.jpg,0.5021908
final/augmented_10k-images_2406.jpg,0.5021908
final/augmented_10k-images_2407.jpg,0.5021908
final/augmented_10k-images_2408.jpg,0.5021908
final/augmented_10k-images_2413.jpg,0.5021908
final/augmented_10k-images_2414.jpg,0.5021908
final/augmented_10k-images_2419.jpg,0.5021908
final/augmented_10k-images_242.jpg,0.5021908
final/augmented_10k-images_2420.jpg,0.5021908
final/augmented_10k-images_2421.jpg,0.5021908
final/augmented_10k-images_2430.jpg,0.5021908
final/augmented_10k-images_2432.jpg,0.5021908
final/augmented_10k-images_2434.jpg,0.5021908
final/augmented_10k-images_2438.jpg,0.5021908
final/augmented_10k-images_2439.jpg,0.5021908
final/augmented_10k-images_244.jpg,0.5021908
final/augmented_10k-images_2442.jpg,0.5021908
final/augmented_10k-images_2445.jpg,0.5021908
final/augmented_10k-images_2447.jpg,0.5021908
final/augmented_10k-images_245.jpg,0.5021908
final/augmented_10k-images_2450.jpg,0.5021908
final/augmented_10k-images_2452.jpg,0.5021908
final/augmented_10k-images_2454.jpg,0.5021908
final/augmented_10k-images_2455.jpg,0.5021908
final/augmented_10k-images_2456.jpg,0.5021908
final/augmented_10k-images_2457.jpg,0.5021908
final/augmented_10k-images_2461.jpg,0.5021908
final/augmented_10k-images_2462.jpg,0.5021908
final/augmented_10k-images_2467.jpg,0.5021908
final/augmented_10k-images_2468.jpg,0.5021908
final/augmented_10k-images_2469.jpg,0.5021908
final/augmented_10k-images_247.jpg,0.5021908
final/augmented_10k-images_2470.jpg,0.5021908
final/augmented_10k-images_2480.jpg,0.5021908
final/augmented_10k-images_2484.jpg,0.5021908
final/augmented_10k-images_2485.jpg,0.5021908
final/augmented_10k-images_2486.jpg,0.5021908
final/augmented_10k-images_2488.jpg,0.5021908
final/augmented_10k-images_2490.jpg,0.5021908
final/augmented_10k-images_2493.jpg,0.5021908
final/augmented_10k-images_2499.jpg,0.5021908
final/augmented_10k-images_2502.jpg,0.5021908
final/augmented_10k-images_2503.jpg,0.5021908
final/augmented_10k-images_2504.jpg,0.5021908
final/augmented_10k-images_2507.jpg,0.5021908
final/augmented_10k-images_2508.jpg,0.5021908
final/augmented_10k-images_2510.jpg,0.5021908
final/augmented_10k-images_2512.jpg,0.5021908
final/augmented_10k-images_2514.jpg,0.5021908
