image_path,background
dataset/final/augmented_10k-images_1847.jpg,0.9094361
dataset/final/augmented_10k-images_1849.jpg,0.44423473
dataset/final/augmented_10k-images_1852.jpg,0.51212776
dataset/final/augmented_10k-images_1853.jpg,0.45082906
dataset/final/augmented_10k-images_1855.jpg,0.013517441
dataset/final/augmented_10k-images_1857.jpg,0.4936752
dataset/final/augmented_10k-images_1859.jpg,0.7938345
dataset/final/augmented_10k-images_186.jpg,0.42407757
dataset/final/augmented_10k-images_1860.jpg,0.019432314
dataset/final/augmented_10k-images_1864.jpg,0.47672677
dataset/final/augmented_10k-images_187.jpg,0.6040302
dataset/final/augmented_10k-images_1871.jpg,0.49926746
dataset/final/augmented_10k-images_1872.jpg,0.5139299
dataset/final/augmented_10k-images_1874.jpg,0.49270314
dataset/final/augmented_10k-images_1875.jpg,0.52568316
dataset/final/augmented_10k-images_1878.jpg,0.5003635
dataset/final/augmented_10k-images_1880.jpg,0.49034062
dataset/final/augmented_10k-images_1887.jpg,0.7219413
dataset/final/augmented_10k-images_1889.jpg,0.0118610365
dataset/final/augmented_10k-images_1890.jpg,0.5211827
dataset/final/augmented_10k-images_1892.jpg,0.48683766
dataset/final/augmented_10k-images_1895.jpg,0.48705
dataset/final/augmented_10k-images_19.jpg,0.5372423
dataset/final/augmented_10k-images_1903.jpg,0.49162838
dataset/final/augmented_10k-images_1904.jpg,0.565585
dataset/final/augmented_10k-images_1910.jpg,0.6410537
dataset/final/augmented_10k-images_1912.jpg,0.50908434
dataset/final/augmented_10k-images_1914.jpg,0.612628
dataset/final/augmented_10k-images_1916.jpg,0.03529177
dataset/final/augmented_10k-images_1920.jpg,0.50011003
dataset/final/augmented_10k-images_1924.jpg,0.29695556
dataset/final/augmented_10k-images_1925.jpg,0.4863939
dataset/final/augmented_10k-images_1927.jpg,0.5524482
dataset/final/augmented_10k-images_1930.jpg,0.037333235
dataset/final/augmented_10k-images_1931.jpg,0.053450197
dataset/final/augmented_10k-images_1932.jpg,0.92413
dataset/final/augmented_10k-images_1941.jpg,0.061143838
dataset/final/augmented_10k-images_1949.jpg,0.51090795
dataset/final/augmented_10k-images_1950.jpg,0.58172625
dataset/final/augmented_10k-images_1958.jpg,0.7238448
dataset/final/augmented_10k-images_1959.jpg,0.5054867
dataset/final/augmented_10k-images_1960.jpg,0.46917948
dataset/final/augmented_10k-images_1965.jpg,0.027598236
dataset/final/augmented_10k-images_1970.jpg,0.40675834
dataset/final/augmented_10k-images_1971.jpg,0.010851314
dataset/final/augmented_10k-images_1974.jpg,0.54447746
dataset/final/augmented_10k-images_1975.jpg,0.03805707
dataset/final/augmented_10k-images_1976.jpg,0.4020394
dataset/final/augmented_10k-images_1980.jpg,0.4946463
dataset/final/augmented_10k-images_1981.jpg,0.4888712
dataset/final/augmented_10k-images_1984.jpg,0.48428878
dataset/final/augmented_10k-images_1987.jpg,0.51995206
dataset/final/augmented_10k-images_1988.jpg,0.5751194
dataset/final/augmented_10k-images_199.jpg,0.49769208
dataset/final/augmented_10k-images_1991.jpg,0.4922729
dataset/final/augmented_10k-images_1994.jpg,0.0384332
dataset/final/augmented_10k-images_1996.jpg,0.010069598
dataset/final/augmented_10k-images_2004.jpg,0.49151817
dataset/final/augmented_10k-images_2008.jpg,0.49169225
dataset/final/augmented_10k-images_2011.jpg,0.49089396
dataset/final/augmented_10k-images_2012.jpg,0.6111497
dataset/final/augmented_10k-images_2015.jpg,0.66434
dataset/final/augmented_10k-images_2018.jpg,0.73337245
dataset/final/augmented_10k-images_2027.jpg,0.20125785
dataset/final/augmented_10k-images_203.jpg,0.5136058
dataset/final/augmented_10k-images_2030.jpg,0.52046627
dataset/final/augmented_10k-images_2036.jpg,0.5623725
dataset/final/augmented_10k-images_2037.jpg,0.7205501
dataset/final/augmented_10k-images_2041.jpg,0.48829994
dataset/final/augmented_10k-images_2047.jpg,0.49094146
dataset/final/augmented_10k-images_205.jpg,0.5432898
dataset/final/augmented_10k-images_2050.jpg,0.6156596
dataset/final/augmented_10k-images_2054.jpg,0.8021164
dataset/final/augmented_10k-images_2057.jpg,0.6653093
dataset/final/augmented_10k-images_2059.jpg,0.80722106
dataset/final/augmented_10k-images_2064.jpg,0.93681365
dataset/final/augmented_10k-images_2068.jpg,0.83071774
dataset/final/augmented_10k-images_207.jpg,0.6425774
dataset/final/augmented_10k-images_2072.jpg,0.94278693
dataset/final/augmented_10k-images_2076.jpg,0.5436757
dataset/final/augmented_10k-images_2079.jpg,0.5362681
dataset/final/augmented_10k-images_2080.jpg,0.49335054
dataset/final/augmented_10k-images_2082.jpg,0.46107873
dataset/final/augmented_10k-images_2088.jpg,0.48775843
dataset/final/augmented_10k-images_2089.jpg,0.4926831
dataset/final/augmented_10k-images_2092.jpg,0.34168226
dataset/final/augmented_10k-images_2094.jpg,0.8521644
dataset/final/augmented_10k-images_2100.jpg,0.733577
dataset/final/augmented_10k-images_2104.jpg,0.49312022
dataset/final/augmented_10k-images_2105.jpg,0.4170428
dataset/final/augmented_10k-images_2111.jpg,0.52016085
dataset/final/augmented_10k-images_2115.jpg,0.48457715
dataset/final/augmented_10k-images_2117.jpg,0.56093866
dataset/final/augmented_10k-images_2119.jpg,0.525871
dataset/final/augmented_10k-images_2120.jpg,0.50002784
dataset/final/augmented_10k-images_2121.jpg,0.8765477
dataset/final/augmented_10k-images_2122.jpg,0.76721716
dataset/final/augmented_10k-images_2127.jpg,0.9527477
dataset/final/augmented_10k-images_213.jpg,0.52022696
dataset/final/augmented_10k-images_2131.jpg,0.5965592
dataset/final/augmented_10k-images_2132.jpg,0.44177383
dataset/final/augmented_10k-images_2133.jpg,0.49202782
dataset/final/augmented_10k-images_2135.jpg,0.51055485
dataset/final/augmented_10k-images_2137.jpg,0.009349237
dataset/final/augmented_10k-images_2144.jpg,0.0034825504
dataset/final/augmented_10k-images_215.jpg,0.5067723
dataset/final/augmented_10k-images_2150.jpg,0.48100898
dataset/final/augmented_10k-images_2162.jpg,0.6520018
dataset/final/augmented_10k-images_2168.jpg,0.45409516
dataset/final/augmented_10k-images_2170.jpg,0.4667643
dataset/final/augmented_10k-images_2172.jpg,0.48990712
dataset/final/augmented_10k-images_2174.jpg,0.4937302
dataset/final/augmented_10k-images_2179.jpg,0.5470132
dataset/final/augmented_10k-images_218.jpg,0.19772317
dataset/final/augmented_10k-images_2180.jpg,0.4924048
dataset/final/augmented_10k-images_2181.jpg,0.25094062
dataset/final/augmented_10k-images_2183.jpg,0.75670296
dataset/final/augmented_10k-images_2193.jpg,0.48357096
dataset/final/augmented_10k-images_2197.jpg,0.3817563
dataset/final/augmented_10k-images_2198.jpg,0.5004251
dataset/final/augmented_10k-images_2199.jpg,0.028287156
dataset/final/augmented_10k-images_22.jpg,0.7468973
dataset/final/augmented_10k-images_220.jpg,0.7686758
dataset/final/augmented_10k-images_2200.jpg,0.3478371
dataset/final/augmented_10k-images_2201.jpg,0.489279
dataset/final/augmented_10k-images_2202.jpg,0.08930789
dataset/final/augmented_10k-images_2206.jpg,0.48495656
dataset/final/augmented_10k-images_2209.jpg,0.18669505
dataset/final/augmented_10k-images_2213.jpg,0.51319426
dataset/final/augmented_10k-images_2214.jpg,0.50319386
dataset/final/augmented_10k-images_2216.jpg,0.5295119
dataset/final/augmented_10k-images_222.jpg,0.5135197
dataset/final/augmented_10k-images_2220.jpg,0.74114794
dataset/final/augmented_10k-images_2222.jpg,0.4572196
dataset/final/augmented_10k-images_2224.jpg,0.48476303
dataset/final/augmented_10k-images_2226.jpg,0.48482203
dataset/final/augmented_10k-images_2227.jpg,0.54673564
dataset/final/augmented_10k-images_223.jpg,0.5113257
dataset/final/augmented_10k-images_2231.jpg,0.16763109
dataset/final/augmented_10k-images_2235.jpg,0.46204814
dataset/final/augmented_10k-images_224.jpg,0.12384184
dataset/final/augmented_10k-images_2240.jpg,0.3687183
dataset/final/augmented_10k-images_2241.jpg,0.5118542
dataset/final/augmented_10k-images_2243.jpg,0.46543482
dataset/final/augmented_10k-images_2245.jpg,0.58341426
dataset/final/augmented_10k-images_2249.jpg,0.8343088
dataset/final/augmented_10k-images_225.jpg,0.49668416
dataset/final/augmented_10k-images_2251.jpg,0.14348881
dataset/final/augmented_10k-images_2252.jpg,0.045973655
dataset/final/augmented_10k-images_2255.jpg,0.57092184
dataset/final/augmented_10k-images_2256.jpg,0.49048278
dataset/final/augmented_10k-images_226.jpg,0.5430973
dataset/final/augmented_10k-images_2263.jpg,0.5709841
dataset/final/augmented_10k-images_2264.jpg,0.7727734
dataset/final/augmented_10k-images_2265.jpg,0.28760496
dataset/final/augmented_10k-images_2268.jpg,0.6177226
dataset/final/augmented_10k-images_2273.jpg,0.4908291
dataset/final/augmented_10k-images_2274.jpg,0.49435562
dataset/final/augmented_10k-images_2276.jpg,0.49485397
dataset/final/augmented_10k-images_2277.jpg,0.4945883
dataset/final/augmented_10k-images_2279.jpg,0.4883877
dataset/final/augmented_10k-images_228.jpg,0.48599607
dataset/final/augmented_10k-images_2285.jpg,0.5864281
dataset/final/augmented_10k-images_2286.jpg,0.56083775
dataset/final/augmented_10k-images_2288.jpg,0.046336066
dataset/final/augmented_10k-images_2289.jpg,0.97623456
dataset/final/augmented_10k-images_2291.jpg,0.476358
dataset/final/augmented_10k-images_2294.jpg,0.068795875
dataset/final/augmented_10k-images_2296.jpg,0.4296462
dataset/final/augmented_10k-images_23.jpg,0.9033548
dataset/final/augmented_10k-images_230.jpg,0.43517965
dataset/final/augmented_10k-images_2302.jpg,0.2703971
dataset/final/augmented_10k-images_2305.jpg,0.0125343045
dataset/final/augmented_10k-images_2308.jpg,0.3313453
dataset/final/augmented_10k-images_2309.jpg,0.7281718
dataset/final/augmented_10k-images_2312.jpg,0.4278131
