image_path,mouth
dataset/final/augmented_10k-images_1570.jpg,0.9616915
dataset/final/augmented_10k-images_1571.jpg,0.70368046
dataset/final/augmented_10k-images_1576.jpg,0.9104048
dataset/final/augmented_10k-images_1580.jpg,0.961716
dataset/final/augmented_10k-images_1581.jpg,0.9282741
dataset/final/augmented_10k-images_1584.jpg,0.6759674
dataset/final/augmented_10k-images_1585.jpg,0.9948213
dataset/final/augmented_10k-images_1586.jpg,0.06339176
dataset/final/augmented_10k-images_1587.jpg,0.031410053
dataset/final/augmented_10k-images_159.jpg,0.58132607
dataset/final/augmented_10k-images_1590.jpg,0.11751297
dataset/final/augmented_10k-images_1594.jpg,0.017125329
dataset/final/augmented_10k-images_1597.jpg,0.9834743
dataset/final/augmented_10k-images_1598.jpg,0.8975034
dataset/final/augmented_10k-images_16.jpg,0.37178642
dataset/final/augmented_10k-images_1600.jpg,0.008505663
dataset/final/augmented_10k-images_1602.jpg,0.7600646
dataset/final/augmented_10k-images_1603.jpg,0.9673808
dataset/final/augmented_10k-images_1605.jpg,0.9340457
dataset/final/augmented_10k-images_1612.jpg,0.0038855097
dataset/final/augmented_10k-images_1614.jpg,0.7933286
dataset/final/augmented_10k-images_1618.jpg,0.9961041
dataset/final/augmented_10k-images_1619.jpg,0.02416719
dataset/final/augmented_10k-images_1620.jpg,0.62700385
dataset/final/augmented_10k-images_1621.jpg,0.98012793
dataset/final/augmented_10k-images_1623.jpg,0.9998066
dataset/final/augmented_10k-images_1625.jpg,0.96494585
dataset/final/augmented_10k-images_1628.jpg,0.96140033
dataset/final/augmented_10k-images_1637.jpg,0.97132224
dataset/final/augmented_10k-images_1646.jpg,0.8053945
dataset/final/augmented_10k-images_1647.jpg,0.9664237
dataset/final/augmented_10k-images_1656.jpg,0.6432579
dataset/final/augmented_10k-images_1658.jpg,0.920291
dataset/final/augmented_10k-images_166.jpg,0.0039510718
dataset/final/augmented_10k-images_1660.jpg,0.011982181
dataset/final/augmented_10k-images_1661.jpg,0.19210568
dataset/final/augmented_10k-images_1666.jpg,0.048286952
dataset/final/augmented_10k-images_1668.jpg,0.991869
dataset/final/augmented_10k-images_1669.jpg,0.81950426
dataset/final/augmented_10k-images_167.jpg,0.9415297
dataset/final/augmented_10k-images_1671.jpg,0.9475121
dataset/final/augmented_10k-images_1672.jpg,0.005519038
dataset/final/augmented_10k-images_1677.jpg,0.918633
dataset/final/augmented_10k-images_1679.jpg,0.7198365
dataset/final/augmented_10k-images_1684.jpg,0.029415574
dataset/final/augmented_10k-images_1685.jpg,0.63130146
dataset/final/augmented_10k-images_1694.jpg,0.98175126
dataset/final/augmented_10k-images_1696.jpg,0.0074754492
dataset/final/augmented_10k-images_1697.jpg,0.016661368
dataset/final/augmented_10k-images_1698.jpg,0.7204399
dataset/final/augmented_10k-images_1701.jpg,0.97497034
dataset/final/augmented_10k-images_1704.jpg,0.9591853
dataset/final/augmented_10k-images_1705.jpg,0.9405604
dataset/final/augmented_10k-images_1706.jpg,0.014385419
dataset/final/augmented_10k-images_1707.jpg,0.014694697
dataset/final/augmented_10k-images_1708.jpg,0.077856034
dataset/final/augmented_10k-images_171.jpg,0.098951586
dataset/final/augmented_10k-images_1710.jpg,0.02030793
dataset/final/augmented_10k-images_1711.jpg,0.024366856
dataset/final/augmented_10k-images_1712.jpg,0.9619137
dataset/final/augmented_10k-images_1714.jpg,0.13685565
dataset/final/augmented_10k-images_172.jpg,0.024154346
dataset/final/augmented_10k-images_1721.jpg,0.9102782
dataset/final/augmented_10k-images_1726.jpg,0.99551904
dataset/final/augmented_10k-images_1728.jpg,0.007806935
dataset/final/augmented_10k-images_1729.jpg,0.96540034
dataset/final/augmented_10k-images_1732.jpg,0.98842514
dataset/final/augmented_10k-images_1736.jpg,0.998204
dataset/final/augmented_10k-images_1737.jpg,0.9287151
dataset/final/augmented_10k-images_1738.jpg,0.01610922
dataset/final/augmented_10k-images_1740.jpg,0.9123874
dataset/final/augmented_10k-images_1746.jpg,0.9672285
dataset/final/augmented_10k-images_1756.jpg,0.95218575
dataset/final/augmented_10k-images_1757.jpg,0.8184272
dataset/final/augmented_10k-images_1760.jpg,0.014683408
dataset/final/augmented_10k-images_1761.jpg,0.11963054
dataset/final/augmented_10k-images_1765.jpg,0.69018525
dataset/final/augmented_10k-images_1766.jpg,0.65583277
dataset/final/augmented_10k-images_1768.jpg,0.011419519
dataset/final/augmented_10k-images_1769.jpg,0.8883339
dataset/final/augmented_10k-images_1773.jpg,0.9699304
dataset/final/augmented_10k-images_1774.jpg,0.007505099
dataset/final/augmented_10k-images_1778.jpg,0.9545596
dataset/final/augmented_10k-images_1779.jpg,0.9966983
dataset/final/augmented_10k-images_1781.jpg,0.9418717
dataset/final/augmented_10k-images_1782.jpg,0.9817647
dataset/final/augmented_10k-images_1783.jpg,0.05923002
dataset/final/augmented_10k-images_1785.jpg,0.08559611
dataset/final/augmented_10k-images_1786.jpg,0.8093058
dataset/final/augmented_10k-images_1789.jpg,0.97443366
dataset/final/augmented_10k-images_1790.jpg,0.95471746
dataset/final/augmented_10k-images_18.jpg,0.9791668
dataset/final/augmented_10k-images_180.jpg,0.98343843
dataset/final/augmented_10k-images_1802.jpg,0.9805896
dataset/final/augmented_10k-images_181.jpg,0.71487504
dataset/final/augmented_10k-images_1812.jpg,0.07594713
dataset/final/augmented_10k-images_1816.jpg,0.0064722258
dataset/final/augmented_10k-images_1824.jpg,0.9856574
dataset/final/augmented_10k-images_1827.jpg,0.75293183
dataset/final/augmented_10k-images_1829.jpg,0.99444914
dataset/final/augmented_10k-images_1830.jpg,0.9557983
dataset/final/augmented_10k-images_1835.jpg,0.06977761
dataset/final/augmented_10k-images_1836.jpg,0.9329937
dataset/final/augmented_10k-images_1840.jpg,0.9738964
dataset/final/augmented_10k-images_1847.jpg,0.99669147
dataset/final/augmented_10k-images_1849.jpg,0.99490875
dataset/final/augmented_10k-images_1852.jpg,0.98279774
dataset/final/augmented_10k-images_1853.jpg,0.96077925
dataset/final/augmented_10k-images_1855.jpg,0.9548679
dataset/final/augmented_10k-images_1857.jpg,0.054020025
dataset/final/augmented_10k-images_1859.jpg,0.6547552
dataset/final/augmented_10k-images_186.jpg,0.016802173
dataset/final/augmented_10k-images_1860.jpg,0.9004714
dataset/final/augmented_10k-images_1864.jpg,0.0324475
dataset/final/augmented_10k-images_187.jpg,0.05227998
dataset/final/augmented_10k-images_1871.jpg,0.015527203
dataset/final/augmented_10k-images_1872.jpg,0.9347079
dataset/final/augmented_10k-images_1874.jpg,0.9643619
dataset/final/augmented_10k-images_1875.jpg,0.3516719
dataset/final/augmented_10k-images_1878.jpg,0.9221293
dataset/final/augmented_10k-images_1880.jpg,0.8883531
dataset/final/augmented_10k-images_1887.jpg,0.83641523
dataset/final/augmented_10k-images_1889.jpg,0.9895828
dataset/final/augmented_10k-images_1890.jpg,0.2687743
dataset/final/augmented_10k-images_1892.jpg,0.9497011
dataset/final/augmented_10k-images_1895.jpg,0.97778076
dataset/final/augmented_10k-images_19.jpg,0.005481746
dataset/final/augmented_10k-images_1903.jpg,0.67635727
dataset/final/augmented_10k-images_1904.jpg,0.036625702
dataset/final/augmented_10k-images_1910.jpg,0.9444293
dataset/final/augmented_10k-images_1912.jpg,0.019581182
dataset/final/augmented_10k-images_1914.jpg,0.9450923
dataset/final/augmented_10k-images_1916.jpg,0.9965753
dataset/final/augmented_10k-images_1920.jpg,0.99024093
dataset/final/augmented_10k-images_1924.jpg,0.031524036
dataset/final/augmented_10k-images_1925.jpg,0.2364026
dataset/final/augmented_10k-images_1927.jpg,0.98709375
dataset/final/augmented_10k-images_1930.jpg,0.9462153
dataset/final/augmented_10k-images_1931.jpg,0.42356217
dataset/final/augmented_10k-images_1932.jpg,0.011515898
dataset/final/augmented_10k-images_1941.jpg,0.026596744
dataset/final/augmented_10k-images_1949.jpg,0.016655104
dataset/final/augmented_10k-images_1950.jpg,0.9303264
dataset/final/augmented_10k-images_1958.jpg,0.98117286
dataset/final/augmented_10k-images_1959.jpg,0.8939044
dataset/final/augmented_10k-images_1960.jpg,0.4622216
dataset/final/augmented_10k-images_1965.jpg,0.019061364
dataset/final/augmented_10k-images_1970.jpg,0.9682994
dataset/final/augmented_10k-images_1971.jpg,0.9561542
dataset/final/augmented_10k-images_1974.jpg,0.83433014
dataset/final/augmented_10k-images_1975.jpg,0.9533822
dataset/final/augmented_10k-images_1976.jpg,0.9979826
dataset/final/augmented_10k-images_1980.jpg,0.009526637
dataset/final/augmented_10k-images_1981.jpg,0.9795974
dataset/final/augmented_10k-images_1984.jpg,0.027127981
dataset/final/augmented_10k-images_1987.jpg,0.9958125
dataset/final/augmented_10k-images_1988.jpg,0.028290523
dataset/final/augmented_10k-images_199.jpg,0.9690495
dataset/final/augmented_10k-images_1991.jpg,0.8711732
dataset/final/augmented_10k-images_1994.jpg,0.02862495
dataset/final/augmented_10k-images_1996.jpg,0.027380724
dataset/final/augmented_10k-images_2004.jpg,0.01864395
dataset/final/augmented_10k-images_2008.jpg,0.65541744
dataset/final/augmented_10k-images_2011.jpg,0.9244014
dataset/final/augmented_10k-images_2012.jpg,0.037765607
dataset/final/augmented_10k-images_2015.jpg,0.61853594
dataset/final/augmented_10k-images_2018.jpg,0.8973347
dataset/final/augmented_10k-images_2027.jpg,0.6325781
dataset/final/augmented_10k-images_203.jpg,0.98520863
dataset/final/augmented_10k-images_2030.jpg,0.9887509
dataset/final/augmented_10k-images_2036.jpg,0.4024905
dataset/final/augmented_10k-images_2037.jpg,0.38065317
dataset/final/augmented_10k-images_2041.jpg,0.9284146
dataset/final/augmented_10k-images_2047.jpg,0.39129865
dataset/final/augmented_10k-images_205.jpg,0.7227338
dataset/final/augmented_10k-images_2050.jpg,0.8735941
dataset/final/augmented_10k-images_2054.jpg,0.016922431
dataset/final/augmented_10k-images_2057.jpg,0.3998477
dataset/final/augmented_10k-images_2059.jpg,0.9369501
dataset/final/augmented_10k-images_2064.jpg,0.9927343
dataset/final/augmented_10k-images_2068.jpg,0.73824114
dataset/final/augmented_10k-images_207.jpg,0.015984597
dataset/final/augmented_10k-images_2072.jpg,0.9855738
dataset/final/augmented_10k-images_2076.jpg,0.98121166
dataset/final/augmented_10k-images_2079.jpg,0.6937042
dataset/final/augmented_10k-images_2080.jpg,0.86633855
dataset/final/augmented_10k-images_2082.jpg,0.040551692
dataset/final/augmented_10k-images_2088.jpg,0.55845565
dataset/final/augmented_10k-images_2089.jpg,0.9329126
dataset/final/augmented_10k-images_2092.jpg,0.041755766
dataset/final/augmented_10k-images_2094.jpg,0.028448457
dataset/final/augmented_10k-images_2100.jpg,0.0128900595
dataset/final/augmented_10k-images_2104.jpg,0.9553902
dataset/final/augmented_10k-images_2105.jpg,0.99064106
dataset/final/augmented_10k-images_2111.jpg,0.76459527
dataset/final/augmented_10k-images_2115.jpg,0.93241245
dataset/final/augmented_10k-images_2117.jpg,0.007944805
dataset/final/augmented_10k-images_2119.jpg,0.92611724
dataset/final/augmented_10k-images_2120.jpg,0.9830315
dataset/final/augmented_10k-images_2121.jpg,0.013117598
dataset/final/augmented_10k-images_2122.jpg,0.017987343
dataset/final/augmented_10k-images_2127.jpg,0.021831673
dataset/final/augmented_10k-images_213.jpg,0.70087016
dataset/final/augmented_10k-images_2131.jpg,0.53251874
dataset/final/augmented_10k-images_2132.jpg,0.60023534
dataset/final/augmented_10k-images_2133.jpg,0.30979306
dataset/final/augmented_10k-images_2135.jpg,0.9964238
dataset/final/augmented_10k-images_2137.jpg,0.92243224
dataset/final/augmented_10k-images_2144.jpg,0.04265093
dataset/final/augmented_10k-images_215.jpg,0.9507668
dataset/final/augmented_10k-images_2150.jpg,0.83537984
dataset/final/augmented_10k-images_2162.jpg,0.023516817
dataset/final/augmented_10k-images_2168.jpg,0.13026458
dataset/final/augmented_10k-images_2170.jpg,0.09377149
dataset/final/augmented_10k-images_2172.jpg,0.96931183
dataset/final/augmented_10k-images_2174.jpg,0.9796394
dataset/final/augmented_10k-images_2179.jpg,0.8733636
dataset/final/augmented_10k-images_218.jpg,0.98998684
dataset/final/augmented_10k-images_2180.jpg,0.9555249
dataset/final/augmented_10k-images_2181.jpg,0.20268561
dataset/final/augmented_10k-images_2183.jpg,0.7427836
dataset/final/augmented_10k-images_2193.jpg,0.016032683
dataset/final/augmented_10k-images_2197.jpg,0.97307634
dataset/final/augmented_10k-images_2198.jpg,0.9574492
dataset/final/augmented_10k-images_2199.jpg,0.06479713
dataset/final/augmented_10k-images_22.jpg,0.9051974
dataset/final/augmented_10k-images_220.jpg,0.14354931
dataset/final/augmented_10k-images_2200.jpg,0.6795244
dataset/final/augmented_10k-images_2201.jpg,0.2654945
dataset/final/augmented_10k-images_2202.jpg,0.8713721
dataset/final/augmented_10k-images_2206.jpg,0.007758645
dataset/final/augmented_10k-images_2209.jpg,0.990493
dataset/final/augmented_10k-images_2213.jpg,0.01604671
dataset/final/augmented_10k-images_2214.jpg,0.47106344
dataset/final/augmented_10k-images_2216.jpg,0.9866688
dataset/final/augmented_10k-images_222.jpg,0.1098886
dataset/final/augmented_10k-images_2220.jpg,0.9673684
dataset/final/augmented_10k-images_2222.jpg,0.96367526
dataset/final/augmented_10k-images_2224.jpg,0.9214899
dataset/final/augmented_10k-images_2226.jpg,0.8648461
dataset/final/augmented_10k-images_2227.jpg,0.019641006
dataset/final/augmented_10k-images_223.jpg,0.0079196645
dataset/final/augmented_10k-images_2231.jpg,0.034255482
dataset/final/augmented_10k-images_2235.jpg,0.98299843
dataset/final/augmented_10k-images_224.jpg,0.9451174
dataset/final/augmented_10k-images_2240.jpg,0.97335285
dataset/final/augmented_10k-images_2241.jpg,0.84759855
dataset/final/augmented_10k-images_2243.jpg,0.96351886
dataset/final/augmented_10k-images_2245.jpg,0.709287
dataset/final/augmented_10k-images_2249.jpg,0.012353932
dataset/final/augmented_10k-images_225.jpg,0.91286653
dataset/final/augmented_10k-images_2251.jpg,0.6268337
dataset/final/augmented_10k-images_2252.jpg,0.98463225
dataset/final/augmented_10k-images_2255.jpg,0.9821133
dataset/final/augmented_10k-images_2256.jpg,0.9870265
dataset/final/augmented_10k-images_226.jpg,0.42179134
dataset/final/augmented_10k-images_2263.jpg,0.16741447
dataset/final/augmented_10k-images_2264.jpg,0.5867455
dataset/final/augmented_10k-images_2265.jpg,0.9432564
dataset/final/augmented_10k-images_2268.jpg,0.05824542
dataset/final/augmented_10k-images_2273.jpg,0.80734295
dataset/final/augmented_10k-images_2274.jpg,0.016577654
dataset/final/augmented_10k-images_2276.jpg,0.942786
dataset/final/augmented_10k-images_2277.jpg,0.8288886
dataset/final/augmented_10k-images_2279.jpg,0.98742086
dataset/final/augmented_10k-images_228.jpg,0.8319563
dataset/final/augmented_10k-images_2285.jpg,0.9879772
dataset/final/augmented_10k-images_2286.jpg,0.21050383
dataset/final/augmented_10k-images_2288.jpg,0.026425537
dataset/final/augmented_10k-images_2289.jpg,0.024552362
dataset/final/augmented_10k-images_2291.jpg,0.99134654
dataset/final/augmented_10k-images_2294.jpg,0.027996656
dataset/final/augmented_10k-images_2296.jpg,0.37821218
dataset/final/augmented_10k-images_23.jpg,0.005719081
dataset/final/augmented_10k-images_230.jpg,0.011012953
dataset/final/augmented_10k-images_2302.jpg,0.010007244
dataset/final/augmented_10k-images_2305.jpg,0.9003418
dataset/final/augmented_10k-images_2308.jpg,0.9344024
dataset/final/augmented_10k-images_2309.jpg,0.89258486
