image_path,eyes
dataset/final/augmented_10k-images_112.jpg,0.9964115
dataset/final/augmented_10k-images_1121.jpg,0.9999074
dataset/final/augmented_10k-images_1124.jpg,0.9985441
dataset/final/augmented_10k-images_1126.jpg,0.9999994
dataset/final/augmented_10k-images_1130.jpg,0.99503565
dataset/final/augmented_10k-images_1133.jpg,0.99883026
dataset/final/augmented_10k-images_1143.jpg,0.99956864
dataset/final/augmented_10k-images_1144.jpg,0.98844427
dataset/final/augmented_10k-images_1146.jpg,0.9973284
dataset/final/augmented_10k-images_1151.jpg,0.9970289
dataset/final/augmented_10k-images_1152.jpg,0.99434435
dataset/final/augmented_10k-images_1153.jpg,1.0
dataset/final/augmented_10k-images_1155.jpg,0.99978083
dataset/final/augmented_10k-images_1157.jpg,0.99999976
dataset/final/augmented_10k-images_1159.jpg,0.99992275
dataset/final/augmented_10k-images_116.jpg,0.9967572
dataset/final/augmented_10k-images_1162.jpg,0.98881906
dataset/final/augmented_10k-images_1165.jpg,0.9972709
dataset/final/augmented_10k-images_1166.jpg,0.97181773
dataset/final/augmented_10k-images_1169.jpg,0.6658042
dataset/final/augmented_10k-images_1176.jpg,0.9999894
dataset/final/augmented_10k-images_118.jpg,0.9999925
dataset/final/augmented_10k-images_1184.jpg,0.99992514
dataset/final/augmented_10k-images_1189.jpg,0.9999882
dataset/final/augmented_10k-images_1192.jpg,0.99994636
dataset/final/augmented_10k-images_1193.jpg,1.0
dataset/final/augmented_10k-images_1194.jpg,0.99877566
dataset/final/augmented_10k-images_1195.jpg,0.99999285
dataset/final/augmented_10k-images_1199.jpg,0.9532978
dataset/final/augmented_10k-images_1200.jpg,0.99824584
dataset/final/augmented_10k-images_1201.jpg,0.9999652
dataset/final/augmented_10k-images_1207.jpg,0.9982533
dataset/final/augmented_10k-images_1208.jpg,0.99904376
dataset/final/augmented_10k-images_1209.jpg,0.99490273
dataset/final/augmented_10k-images_121.jpg,0.99424076
dataset/final/augmented_10k-images_1210.jpg,0.58291453
dataset/final/augmented_10k-images_1211.jpg,0.9998078
dataset/final/augmented_10k-images_1214.jpg,1.0
dataset/final/augmented_10k-images_1215.jpg,0.99955255
dataset/final/augmented_10k-images_1217.jpg,0.99999106
dataset/final/augmented_10k-images_1221.jpg,0.61254966
dataset/final/augmented_10k-images_1222.jpg,0.54517233
dataset/final/augmented_10k-images_1223.jpg,0.9796907
dataset/final/augmented_10k-images_1226.jpg,0.9937418
dataset/final/augmented_10k-images_1229.jpg,0.9994104
dataset/final/augmented_10k-images_123.jpg,0.98511434
dataset/final/augmented_10k-images_1230.jpg,0.9923481
dataset/final/augmented_10k-images_1231.jpg,1.0
dataset/final/augmented_10k-images_1232.jpg,0.99832803
dataset/final/augmented_10k-images_1233.jpg,0.9995376
dataset/final/augmented_10k-images_1234.jpg,0.97540516
dataset/final/augmented_10k-images_1235.jpg,0.9968072
dataset/final/augmented_10k-images_1236.jpg,0.99783903
dataset/final/augmented_10k-images_1237.jpg,0.99979335
dataset/final/augmented_10k-images_1238.jpg,1.0
dataset/final/augmented_10k-images_1241.jpg,0.6137565
dataset/final/augmented_10k-images_1242.jpg,0.9999447
dataset/final/augmented_10k-images_1243.jpg,0.9981134
dataset/final/augmented_10k-images_1244.jpg,0.9877033
dataset/final/augmented_10k-images_1246.jpg,0.9999349
dataset/final/augmented_10k-images_1249.jpg,0.9999988
dataset/final/augmented_10k-images_1254.jpg,1.0
dataset/final/augmented_10k-images_1264.jpg,0.99972373
dataset/final/augmented_10k-images_1266.jpg,0.9994234
dataset/final/augmented_10k-images_1268.jpg,0.9818481
dataset/final/augmented_10k-images_1269.jpg,0.99948835
dataset/final/augmented_10k-images_1276.jpg,0.9893448
dataset/final/augmented_10k-images_1278.jpg,0.99608994
dataset/final/augmented_10k-images_1282.jpg,0.9999906
dataset/final/augmented_10k-images_1284.jpg,0.99999905
dataset/final/augmented_10k-images_1285.jpg,0.9987326
dataset/final/augmented_10k-images_1286.jpg,0.999967
dataset/final/augmented_10k-images_1288.jpg,0.7547111
dataset/final/augmented_10k-images_1289.jpg,0.9985623
dataset/final/augmented_10k-images_129.jpg,0.9999734
dataset/final/augmented_10k-images_1291.jpg,0.8248883
dataset/final/augmented_10k-images_1293.jpg,0.9532872
dataset/final/augmented_10k-images_1296.jpg,0.9999411
dataset/final/augmented_10k-images_1297.jpg,0.99993336
dataset/final/augmented_10k-images_1299.jpg,0.9998274
dataset/final/augmented_10k-images_1304.jpg,0.99996674
dataset/final/augmented_10k-images_1305.jpg,0.9999844
dataset/final/augmented_10k-images_1308.jpg,0.9999974
dataset/final/augmented_10k-images_131.jpg,0.999864
dataset/final/augmented_10k-images_1310.jpg,0.9999572
dataset/final/augmented_10k-images_1311.jpg,0.99910235
dataset/final/augmented_10k-images_1315.jpg,0.9979321
dataset/final/augmented_10k-images_1316.jpg,0.9999999
dataset/final/augmented_10k-images_132.jpg,0.9999999
dataset/final/augmented_10k-images_1320.jpg,0.74637806
dataset/final/augmented_10k-images_1321.jpg,0.9999571
dataset/final/augmented_10k-images_1322.jpg,0.998422
dataset/final/augmented_10k-images_1324.jpg,0.99999964
dataset/final/augmented_10k-images_1326.jpg,0.99931526
dataset/final/augmented_10k-images_1327.jpg,0.84921783
dataset/final/augmented_10k-images_1329.jpg,0.9991111
dataset/final/augmented_10k-images_133.jpg,0.63520676
dataset/final/augmented_10k-images_1330.jpg,0.9999938
dataset/final/augmented_10k-images_1332.jpg,0.9961832
dataset/final/augmented_10k-images_1339.jpg,0.9999813
dataset/final/augmented_10k-images_1341.jpg,0.9567153
dataset/final/augmented_10k-images_1358.jpg,0.99989414
dataset/final/augmented_10k-images_1361.jpg,0.99997604
dataset/final/augmented_10k-images_1363.jpg,0.999969
dataset/final/augmented_10k-images_1365.jpg,0.9999919
dataset/final/augmented_10k-images_1367.jpg,0.68451655
dataset/final/augmented_10k-images_137.jpg,0.99999964
dataset/final/augmented_10k-images_1370.jpg,0.73370266
dataset/final/augmented_10k-images_1378.jpg,0.999987
dataset/final/augmented_10k-images_1379.jpg,0.5089874
dataset/final/augmented_10k-images_138.jpg,0.98229766
dataset/final/augmented_10k-images_1387.jpg,0.99999964
dataset/final/augmented_10k-images_1388.jpg,0.9999994
dataset/final/augmented_10k-images_1391.jpg,0.9999982
dataset/final/augmented_10k-images_1393.jpg,0.99734193
dataset/final/augmented_10k-images_1394.jpg,0.998495
dataset/final/augmented_10k-images_1395.jpg,0.9986708
dataset/final/augmented_10k-images_1399.jpg,0.9999018
dataset/final/augmented_10k-images_1418.jpg,0.9724566
dataset/final/augmented_10k-images_1422.jpg,0.99998975
dataset/final/augmented_10k-images_1426.jpg,0.9885361
dataset/final/augmented_10k-images_1427.jpg,0.99999964
dataset/final/augmented_10k-images_1430.jpg,0.91946244
dataset/final/augmented_10k-images_1434.jpg,0.9999927
dataset/final/augmented_10k-images_1436.jpg,0.99607927
dataset/final/augmented_10k-images_1445.jpg,0.99940825
dataset/final/augmented_10k-images_1448.jpg,0.9998367
dataset/final/augmented_10k-images_1449.jpg,0.99688894
dataset/final/augmented_10k-images_1450.jpg,0.9990017
dataset/final/augmented_10k-images_146.jpg,0.946173
dataset/final/augmented_10k-images_1460.jpg,0.9999999
dataset/final/augmented_10k-images_1464.jpg,0.8596751
dataset/final/augmented_10k-images_147.jpg,0.9862884
dataset/final/augmented_10k-images_1472.jpg,0.9992512
dataset/final/augmented_10k-images_1473.jpg,0.99864596
dataset/final/augmented_10k-images_1474.jpg,0.9999968
dataset/final/augmented_10k-images_1478.jpg,0.9992772
dataset/final/augmented_10k-images_1480.jpg,1.0
dataset/final/augmented_10k-images_1482.jpg,0.9999882
dataset/final/augmented_10k-images_1483.jpg,0.70580477
dataset/final/augmented_10k-images_1485.jpg,0.73089015
dataset/final/augmented_10k-images_1486.jpg,0.99182105
dataset/final/augmented_10k-images_1488.jpg,0.9999777
dataset/final/augmented_10k-images_1489.jpg,0.99996746
dataset/final/augmented_10k-images_1493.jpg,0.99795014
dataset/final/augmented_10k-images_1496.jpg,0.6536966
dataset/final/augmented_10k-images_1499.jpg,0.980231
dataset/final/augmented_10k-images_15.jpg,0.925302
dataset/final/augmented_10k-images_150.jpg,0.9745199
dataset/final/augmented_10k-images_1501.jpg,0.5344426
dataset/final/augmented_10k-images_1502.jpg,0.9607259
dataset/final/augmented_10k-images_1503.jpg,0.9999671
dataset/final/augmented_10k-images_1511.jpg,0.99976426
dataset/final/augmented_10k-images_1513.jpg,0.9865035
dataset/final/augmented_10k-images_1515.jpg,0.9981212
dataset/final/augmented_10k-images_1518.jpg,0.9999999
dataset/final/augmented_10k-images_1519.jpg,0.98078775
dataset/final/augmented_10k-images_1520.jpg,1.0
dataset/final/augmented_10k-images_1523.jpg,0.9997136
dataset/final/augmented_10k-images_1524.jpg,0.9996327
dataset/final/augmented_10k-images_1526.jpg,0.9999596
dataset/final/augmented_10k-images_1529.jpg,0.99998975
dataset/final/augmented_10k-images_1530.jpg,0.9999999
dataset/final/augmented_10k-images_1538.jpg,0.9999229
dataset/final/augmented_10k-images_154.jpg,0.8839943
dataset/final/augmented_10k-images_1542.jpg,1.0
dataset/final/augmented_10k-images_1544.jpg,0.9971861
dataset/final/augmented_10k-images_1547.jpg,0.999943
dataset/final/augmented_10k-images_1548.jpg,0.9999993
dataset/final/augmented_10k-images_1553.jpg,0.9998683
dataset/final/augmented_10k-images_1554.jpg,0.99999917
dataset/final/augmented_10k-images_1560.jpg,1.0
dataset/final/augmented_10k-images_1562.jpg,0.9999982
dataset/final/augmented_10k-images_1565.jpg,0.99911624
dataset/final/augmented_10k-images_1566.jpg,0.999647
dataset/final/augmented_10k-images_1568.jpg,0.9749689
dataset/final/augmented_10k-images_1570.jpg,0.9998228
dataset/final/augmented_10k-images_1571.jpg,1.0
dataset/final/augmented_10k-images_1576.jpg,0.99997056
dataset/final/augmented_10k-images_1580.jpg,0.99757975
dataset/final/augmented_10k-images_1581.jpg,0.9999342
dataset/final/augmented_10k-images_1584.jpg,0.8908645
dataset/final/augmented_10k-images_1585.jpg,0.98113704
dataset/final/augmented_10k-images_1586.jpg,0.89421266
dataset/final/augmented_10k-images_1587.jpg,0.9971186
dataset/final/augmented_10k-images_159.jpg,0.49324998
dataset/final/augmented_10k-images_1590.jpg,0.99991405
dataset/final/augmented_10k-images_1594.jpg,0.9995441
dataset/final/augmented_10k-images_1597.jpg,0.9999403
dataset/final/augmented_10k-images_1598.jpg,0.49122235
dataset/final/augmented_10k-images_16.jpg,0.9999999
dataset/final/augmented_10k-images_1600.jpg,0.9955075
dataset/final/augmented_10k-images_1602.jpg,0.9997408
dataset/final/augmented_10k-images_1603.jpg,0.99994004
dataset/final/augmented_10k-images_1605.jpg,0.9888728
dataset/final/augmented_10k-images_1612.jpg,0.9999801
dataset/final/augmented_10k-images_1614.jpg,0.99846196
dataset/final/augmented_10k-images_1618.jpg,0.970803
dataset/final/augmented_10k-images_1619.jpg,0.99814165
dataset/final/augmented_10k-images_1620.jpg,0.99995995
dataset/final/augmented_10k-images_1621.jpg,0.99990356
dataset/final/augmented_10k-images_1623.jpg,0.9998723
dataset/final/augmented_10k-images_1625.jpg,0.99998987
dataset/final/augmented_10k-images_1628.jpg,0.99999976
dataset/final/augmented_10k-images_1637.jpg,0.9966266
dataset/final/augmented_10k-images_1646.jpg,0.99998116
dataset/final/augmented_10k-images_1647.jpg,0.7570163
dataset/final/augmented_10k-images_1656.jpg,0.6716461
dataset/final/augmented_10k-images_1658.jpg,0.999962
dataset/final/augmented_10k-images_166.jpg,1.0
dataset/final/augmented_10k-images_1660.jpg,0.9999999
dataset/final/augmented_10k-images_1661.jpg,0.9999994
dataset/final/augmented_10k-images_1666.jpg,0.99999654
dataset/final/augmented_10k-images_1668.jpg,0.9884482
dataset/final/augmented_10k-images_1669.jpg,0.5850113
dataset/final/augmented_10k-images_167.jpg,0.9999877
dataset/final/augmented_10k-images_1671.jpg,0.9999752
dataset/final/augmented_10k-images_1672.jpg,0.9999999
dataset/final/augmented_10k-images_1677.jpg,0.9992878
dataset/final/augmented_10k-images_1679.jpg,0.9996643
dataset/final/augmented_10k-images_1684.jpg,0.9992262
dataset/final/augmented_10k-images_1685.jpg,0.99999726
dataset/final/augmented_10k-images_1694.jpg,0.99997807
dataset/final/augmented_10k-images_1696.jpg,0.9999609
dataset/final/augmented_10k-images_1697.jpg,0.9999788
dataset/final/augmented_10k-images_1698.jpg,0.99999785
dataset/final/augmented_10k-images_1701.jpg,0.9999864
dataset/final/augmented_10k-images_1704.jpg,0.99979085
dataset/final/augmented_10k-images_1705.jpg,0.99982005
dataset/final/augmented_10k-images_1706.jpg,1.0
dataset/final/augmented_10k-images_1707.jpg,0.7360171
dataset/final/augmented_10k-images_1708.jpg,0.99999976
dataset/final/augmented_10k-images_171.jpg,0.9998821
dataset/final/augmented_10k-images_1710.jpg,0.9998963
dataset/final/augmented_10k-images_1711.jpg,1.0
dataset/final/augmented_10k-images_1712.jpg,0.9999962
dataset/final/augmented_10k-images_1714.jpg,0.99999857
dataset/final/augmented_10k-images_172.jpg,0.99998
dataset/final/augmented_10k-images_1721.jpg,0.9999646
dataset/final/augmented_10k-images_1726.jpg,0.9999927
dataset/final/augmented_10k-images_1728.jpg,0.9999999
dataset/final/augmented_10k-images_1729.jpg,0.9999995
dataset/final/augmented_10k-images_1732.jpg,0.9999794
dataset/final/augmented_10k-images_1736.jpg,0.99635375
dataset/final/augmented_10k-images_1737.jpg,0.9970687
dataset/final/augmented_10k-images_1738.jpg,0.99998593
dataset/final/augmented_10k-images_1740.jpg,0.9987379
dataset/final/augmented_10k-images_1746.jpg,0.9999888
dataset/final/augmented_10k-images_1756.jpg,0.9990402
dataset/final/augmented_10k-images_1757.jpg,0.9999974
dataset/final/augmented_10k-images_1760.jpg,0.9973713
dataset/final/augmented_10k-images_1761.jpg,0.9831896
dataset/final/augmented_10k-images_1765.jpg,0.9999808
dataset/final/augmented_10k-images_1766.jpg,0.99999964
dataset/final/augmented_10k-images_1768.jpg,0.9997365
dataset/final/augmented_10k-images_1769.jpg,0.6375351
dataset/final/augmented_10k-images_1773.jpg,0.9991296
dataset/final/augmented_10k-images_1774.jpg,0.9999913
dataset/final/augmented_10k-images_1778.jpg,0.9998259
dataset/final/augmented_10k-images_1779.jpg,0.9989761
dataset/final/augmented_10k-images_1781.jpg,0.9999999
dataset/final/augmented_10k-images_1782.jpg,0.49119496
dataset/final/augmented_10k-images_1783.jpg,0.9999994
dataset/final/augmented_10k-images_1785.jpg,0.9998288
dataset/final/augmented_10k-images_1786.jpg,0.49134594
dataset/final/augmented_10k-images_1789.jpg,0.9999783
dataset/final/augmented_10k-images_1790.jpg,0.9997099
dataset/final/augmented_10k-images_18.jpg,0.98574996
dataset/final/augmented_10k-images_180.jpg,0.99999714
dataset/final/augmented_10k-images_1802.jpg,0.9613618
dataset/final/augmented_10k-images_181.jpg,0.5177095
dataset/final/augmented_10k-images_1812.jpg,0.9989654
dataset/final/augmented_10k-images_1816.jpg,0.9975102
dataset/final/augmented_10k-images_1824.jpg,0.9999305
dataset/final/augmented_10k-images_1827.jpg,0.99993086
dataset/final/augmented_10k-images_1829.jpg,0.90124863
dataset/final/augmented_10k-images_1830.jpg,0.99999976
dataset/final/augmented_10k-images_1835.jpg,0.9999982
dataset/final/augmented_10k-images_1836.jpg,0.96299124
dataset/final/augmented_10k-images_1840.jpg,0.648674
dataset/final/augmented_10k-images_1847.jpg,0.9928704
dataset/final/augmented_10k-images_1849.jpg,0.9999813
dataset/final/augmented_10k-images_1852.jpg,0.9999999
dataset/final/augmented_10k-images_1853.jpg,0.99726844
dataset/final/augmented_10k-images_1855.jpg,0.9966074
dataset/final/augmented_10k-images_1857.jpg,1.0
dataset/final/augmented_10k-images_1859.jpg,0.6429859
dataset/final/augmented_10k-images_186.jpg,0.9991654
dataset/final/augmented_10k-images_1860.jpg,1.0
dataset/final/augmented_10k-images_1864.jpg,0.99246323
dataset/final/augmented_10k-images_187.jpg,0.9999548
dataset/final/augmented_10k-images_1871.jpg,0.99999344
dataset/final/augmented_10k-images_1872.jpg,0.8951654
dataset/final/augmented_10k-images_1874.jpg,0.9999889
dataset/final/augmented_10k-images_1875.jpg,0.9999794
dataset/final/augmented_10k-images_1878.jpg,0.99998987
dataset/final/augmented_10k-images_1880.jpg,0.99997914
dataset/final/augmented_10k-images_1887.jpg,0.9999999
dataset/final/augmented_10k-images_1889.jpg,0.9999999
dataset/final/augmented_10k-images_1890.jpg,0.99871075
dataset/final/augmented_10k-images_1892.jpg,0.998718
dataset/final/augmented_10k-images_1895.jpg,0.49157584
dataset/final/augmented_10k-images_19.jpg,1.0
dataset/final/augmented_10k-images_1903.jpg,0.9999956
dataset/final/augmented_10k-images_1904.jpg,0.9971571
dataset/final/augmented_10k-images_1910.jpg,1.0
dataset/final/augmented_10k-images_1912.jpg,0.9998264
dataset/final/augmented_10k-images_1914.jpg,0.9999691
dataset/final/augmented_10k-images_1916.jpg,0.99831533
dataset/final/augmented_10k-images_1920.jpg,0.5115536
dataset/final/augmented_10k-images_1924.jpg,0.9999845
dataset/final/augmented_10k-images_1925.jpg,0.99987423
dataset/final/augmented_10k-images_1927.jpg,0.86652094
dataset/final/augmented_10k-images_1930.jpg,0.9992311
dataset/final/augmented_10k-images_1931.jpg,0.99991894
dataset/final/augmented_10k-images_1932.jpg,0.9999969
dataset/final/augmented_10k-images_1941.jpg,0.99999976
dataset/final/augmented_10k-images_1949.jpg,0.9999982
dataset/final/augmented_10k-images_1950.jpg,0.99999976
dataset/final/augmented_10k-images_1958.jpg,0.9027003
dataset/final/augmented_10k-images_1959.jpg,0.99996793
dataset/final/augmented_10k-images_1960.jpg,0.9998671
dataset/final/augmented_10k-images_1965.jpg,0.49151248
dataset/final/augmented_10k-images_1970.jpg,0.99997723
dataset/final/augmented_10k-images_1971.jpg,0.9999963
dataset/final/augmented_10k-images_1974.jpg,0.99989104
dataset/final/augmented_10k-images_1975.jpg,0.99996245
dataset/final/augmented_10k-images_1976.jpg,0.9956247
dataset/final/augmented_10k-images_1980.jpg,0.9999484
dataset/final/augmented_10k-images_1981.jpg,0.8315823
dataset/final/augmented_10k-images_1984.jpg,0.9999863
dataset/final/augmented_10k-images_1987.jpg,0.9649435
dataset/final/augmented_10k-images_1988.jpg,0.98755383
dataset/final/augmented_10k-images_199.jpg,0.92002
dataset/final/augmented_10k-images_1991.jpg,0.99730515
dataset/final/augmented_10k-images_1994.jpg,0.9999752
dataset/final/augmented_10k-images_1996.jpg,0.9999012
dataset/final/augmented_10k-images_2004.jpg,0.99998593
dataset/final/augmented_10k-images_2008.jpg,0.99999714
dataset/final/augmented_10k-images_2011.jpg,0.9948401
dataset/final/augmented_10k-images_2012.jpg,0.9999924
dataset/final/augmented_10k-images_2015.jpg,0.9999677
dataset/final/augmented_10k-images_2018.jpg,0.9948744
dataset/final/augmented_10k-images_2027.jpg,0.9999999
dataset/final/augmented_10k-images_203.jpg,0.99557835
dataset/final/augmented_10k-images_2030.jpg,0.99999154
dataset/final/augmented_10k-images_2036.jpg,0.99999976
dataset/final/augmented_10k-images_2037.jpg,0.99992514
dataset/final/augmented_10k-images_2041.jpg,0.99999917
dataset/final/augmented_10k-images_2047.jpg,0.98282653
dataset/final/augmented_10k-images_205.jpg,0.88466895
dataset/final/augmented_10k-images_2050.jpg,0.99974495
dataset/final/augmented_10k-images_2054.jpg,0.9997274
dataset/final/augmented_10k-images_2057.jpg,0.9626196
dataset/final/augmented_10k-images_2059.jpg,0.9995689
dataset/final/augmented_10k-images_2064.jpg,0.9989932
dataset/final/augmented_10k-images_2068.jpg,0.99473685
dataset/final/augmented_10k-images_207.jpg,0.9999999
dataset/final/augmented_10k-images_2072.jpg,0.9822625
dataset/final/augmented_10k-images_2076.jpg,0.99999654
dataset/final/augmented_10k-images_2079.jpg,0.99999297
dataset/final/augmented_10k-images_2080.jpg,0.99943155
dataset/final/augmented_10k-images_2082.jpg,0.9999454
dataset/final/augmented_10k-images_2088.jpg,0.99696654
dataset/final/augmented_10k-images_2089.jpg,0.99984145
dataset/final/augmented_10k-images_2092.jpg,0.9998518
dataset/final/augmented_10k-images_2094.jpg,0.999997
dataset/final/augmented_10k-images_2100.jpg,0.999539
dataset/final/augmented_10k-images_2104.jpg,0.9454971
dataset/final/augmented_10k-images_2105.jpg,0.9947813
dataset/final/augmented_10k-images_2111.jpg,0.99409
dataset/final/augmented_10k-images_2115.jpg,0.99924576
dataset/final/augmented_10k-images_2117.jpg,0.99270004
dataset/final/augmented_10k-images_2119.jpg,0.99993217
dataset/final/augmented_10k-images_2120.jpg,0.6255565
dataset/final/augmented_10k-images_2121.jpg,1.0
dataset/final/augmented_10k-images_2122.jpg,0.9999989
dataset/final/augmented_10k-images_2127.jpg,0.9952813
dataset/final/augmented_10k-images_213.jpg,0.92999387
dataset/final/augmented_10k-images_2131.jpg,0.9665196
dataset/final/augmented_10k-images_2132.jpg,0.99985135
dataset/final/augmented_10k-images_2133.jpg,0.99990165
dataset/final/augmented_10k-images_2135.jpg,0.80199933
dataset/final/augmented_10k-images_2137.jpg,0.99999535
dataset/final/augmented_10k-images_2144.jpg,1.0
dataset/final/augmented_10k-images_215.jpg,0.7890566
dataset/final/augmented_10k-images_2150.jpg,0.9995034
dataset/final/augmented_10k-images_2162.jpg,0.99999917
dataset/final/augmented_10k-images_2168.jpg,0.9999999
dataset/final/augmented_10k-images_2170.jpg,0.9985476
dataset/final/augmented_10k-images_2172.jpg,0.7625973
dataset/final/augmented_10k-images_2174.jpg,0.99999714
dataset/final/augmented_10k-images_2179.jpg,0.99999976
dataset/final/augmented_10k-images_218.jpg,0.9150728
dataset/final/augmented_10k-images_2180.jpg,0.99499464
dataset/final/augmented_10k-images_2181.jpg,0.98974377
dataset/final/augmented_10k-images_2183.jpg,0.99991477
dataset/final/augmented_10k-images_2193.jpg,0.49153805
dataset/final/augmented_10k-images_2197.jpg,0.9971641
dataset/final/augmented_10k-images_2198.jpg,0.9999229
dataset/final/augmented_10k-images_2199.jpg,0.9875935
dataset/final/augmented_10k-images_22.jpg,0.49081412
dataset/final/augmented_10k-images_220.jpg,0.99680066
dataset/final/augmented_10k-images_2200.jpg,0.9999995
dataset/final/augmented_10k-images_2201.jpg,0.9999999
dataset/final/augmented_10k-images_2202.jpg,0.9996712
dataset/final/augmented_10k-images_2206.jpg,0.9999883
dataset/final/augmented_10k-images_2209.jpg,0.9999896
dataset/final/augmented_10k-images_2213.jpg,0.998287
dataset/final/augmented_10k-images_2214.jpg,0.9946818
dataset/final/augmented_10k-images_2216.jpg,0.59601945
dataset/final/augmented_10k-images_222.jpg,0.999984
dataset/final/augmented_10k-images_2220.jpg,0.49130946
dataset/final/augmented_10k-images_2222.jpg,0.58579034
dataset/final/augmented_10k-images_2224.jpg,0.9999995
dataset/final/augmented_10k-images_2226.jpg,0.9998305
dataset/final/augmented_10k-images_2227.jpg,0.96353126
dataset/final/augmented_10k-images_223.jpg,1.0
dataset/final/augmented_10k-images_2231.jpg,0.99987197
dataset/final/augmented_10k-images_2235.jpg,0.9991008
dataset/final/augmented_10k-images_224.jpg,0.4949286
dataset/final/augmented_10k-images_2240.jpg,0.49297357
dataset/final/augmented_10k-images_2241.jpg,0.99966705
dataset/final/augmented_10k-images_2243.jpg,0.9746104
dataset/final/augmented_10k-images_2245.jpg,0.99990535
dataset/final/augmented_10k-images_2249.jpg,0.9999938
dataset/final/augmented_10k-images_225.jpg,0.98845077
dataset/final/augmented_10k-images_2251.jpg,0.9992286
dataset/final/augmented_10k-images_2252.jpg,0.99917287
dataset/final/augmented_10k-images_2255.jpg,0.8544379
dataset/final/augmented_10k-images_2256.jpg,0.9289105
dataset/final/augmented_10k-images_226.jpg,0.9237448
dataset/final/augmented_10k-images_2263.jpg,0.99999535
dataset/final/augmented_10k-images_2264.jpg,0.99959105
dataset/final/augmented_10k-images_2265.jpg,0.9982351
dataset/final/augmented_10k-images_2268.jpg,0.9999628
dataset/final/augmented_10k-images_2273.jpg,0.9998896
dataset/final/augmented_10k-images_2274.jpg,0.5406591
dataset/final/augmented_10k-images_2276.jpg,0.4975471
dataset/final/augmented_10k-images_2277.jpg,0.4913557
dataset/final/augmented_10k-images_2279.jpg,0.9770847
dataset/final/augmented_10k-images_228.jpg,0.99992824
dataset/final/augmented_10k-images_2285.jpg,0.9998894
dataset/final/augmented_10k-images_2286.jpg,0.99999833
dataset/final/augmented_10k-images_2288.jpg,0.9999753
dataset/final/augmented_10k-images_2289.jpg,1.0
dataset/final/augmented_10k-images_2291.jpg,0.9972505
dataset/final/augmented_10k-images_2294.jpg,0.99999976
dataset/final/augmented_10k-images_2296.jpg,0.7288759
dataset/final/augmented_10k-images_23.jpg,0.9887833
dataset/final/augmented_10k-images_230.jpg,0.999574
dataset/final/augmented_10k-images_2302.jpg,0.79822326
dataset/final/augmented_10k-images_2305.jpg,0.9998233
dataset/final/augmented_10k-images_2308.jpg,0.9998091
dataset/final/augmented_10k-images_2309.jpg,0.6465789
dataset/final/augmented_10k-images_2312.jpg,0.99906546
dataset/final/augmented_10k-images_2315.jpg,1.0
dataset/final/augmented_10k-images_232.jpg,0.9999597
