image_path,head
dataset/final/augmented_10k-images_1099.jpg,0.4058383
dataset/final/augmented_10k-images_1100.jpg,0.49632046
dataset/final/augmented_10k-images_1102.jpg,0.0044351667
dataset/final/augmented_10k-images_1105.jpg,0.35107353
dataset/final/augmented_10k-images_1109.jpg,0.49586034
dataset/final/augmented_10k-images_1112.jpg,0.50641644
dataset/final/augmented_10k-images_1114.jpg,0.09278334
dataset/final/augmented_10k-images_1118.jpg,0.5048664
dataset/final/augmented_10k-images_1119.jpg,0.061436467
dataset/final/augmented_10k-images_112.jpg,0.99864274
dataset/final/augmented_10k-images_1121.jpg,0.5031256
dataset/final/augmented_10k-images_1124.jpg,0.19858783
dataset/final/augmented_10k-images_1126.jpg,0.5072647
dataset/final/augmented_10k-images_1130.jpg,0.49677157
dataset/final/augmented_10k-images_1133.jpg,0.4970465
dataset/final/augmented_10k-images_1143.jpg,0.49935174
dataset/final/augmented_10k-images_1144.jpg,0.49612638
dataset/final/augmented_10k-images_1146.jpg,0.50288737
dataset/final/augmented_10k-images_1151.jpg,0.49844998
dataset/final/augmented_10k-images_1152.jpg,0.8189142
dataset/final/augmented_10k-images_1153.jpg,0.49992394
dataset/final/augmented_10k-images_1155.jpg,0.19237335
dataset/final/augmented_10k-images_1157.jpg,0.92918575
dataset/final/augmented_10k-images_1159.jpg,0.93935037
dataset/final/augmented_10k-images_116.jpg,0.49577838
dataset/final/augmented_10k-images_1162.jpg,0.492653
dataset/final/augmented_10k-images_1165.jpg,0.43689337
dataset/final/augmented_10k-images_1166.jpg,0.8056508
dataset/final/augmented_10k-images_1169.jpg,0.50212234
dataset/final/augmented_10k-images_1176.jpg,0.506468
dataset/final/augmented_10k-images_118.jpg,0.58144844
dataset/final/augmented_10k-images_1184.jpg,0.008753991
dataset/final/augmented_10k-images_1189.jpg,0.49837422
dataset/final/augmented_10k-images_1192.jpg,0.0054074205
dataset/final/augmented_10k-images_1193.jpg,0.50302297
dataset/final/augmented_10k-images_1194.jpg,0.49893427
dataset/final/augmented_10k-images_1195.jpg,0.49757767
dataset/final/augmented_10k-images_1199.jpg,0.4974043
dataset/final/augmented_10k-images_1200.jpg,0.5573104
dataset/final/augmented_10k-images_1201.jpg,0.5026719
dataset/final/augmented_10k-images_1207.jpg,0.49903995
dataset/final/augmented_10k-images_1208.jpg,0.5025976
dataset/final/augmented_10k-images_1209.jpg,0.57332295
dataset/final/augmented_10k-images_121.jpg,0.41361094
dataset/final/augmented_10k-images_1210.jpg,0.49747992
dataset/final/augmented_10k-images_1211.jpg,0.8265229
dataset/final/augmented_10k-images_1214.jpg,0.4987997
dataset/final/augmented_10k-images_1215.jpg,0.4964436
dataset/final/augmented_10k-images_1217.jpg,0.496649
dataset/final/augmented_10k-images_1221.jpg,0.4946798
dataset/final/augmented_10k-images_1222.jpg,0.5011247
dataset/final/augmented_10k-images_1223.jpg,0.50263053
dataset/final/augmented_10k-images_1226.jpg,0.45403317
dataset/final/augmented_10k-images_1229.jpg,0.49797565
dataset/final/augmented_10k-images_123.jpg,0.495512
dataset/final/augmented_10k-images_1230.jpg,0.5034642
dataset/final/augmented_10k-images_1231.jpg,0.48375228
dataset/final/augmented_10k-images_1232.jpg,0.69049734
dataset/final/augmented_10k-images_1233.jpg,0.9571925
dataset/final/augmented_10k-images_1234.jpg,0.49291924
dataset/final/augmented_10k-images_1235.jpg,0.4991572
dataset/final/augmented_10k-images_1236.jpg,0.49886632
dataset/final/augmented_10k-images_1237.jpg,0.49524826
dataset/final/augmented_10k-images_1238.jpg,0.49808487
dataset/final/augmented_10k-images_1241.jpg,0.56707144
dataset/final/augmented_10k-images_1242.jpg,0.50155526
dataset/final/augmented_10k-images_1243.jpg,0.00029859887
dataset/final/augmented_10k-images_1244.jpg,0.5052846
dataset/final/augmented_10k-images_1246.jpg,0.49836707
dataset/final/augmented_10k-images_1249.jpg,0.5043409
dataset/final/augmented_10k-images_1254.jpg,0.80580187
dataset/final/augmented_10k-images_1264.jpg,0.99099594
dataset/final/augmented_10k-images_1266.jpg,0.4980999
dataset/final/augmented_10k-images_1268.jpg,0.50036573
dataset/final/augmented_10k-images_1269.jpg,0.5171793
dataset/final/augmented_10k-images_1276.jpg,0.8445524
dataset/final/augmented_10k-images_1278.jpg,0.5018793
dataset/final/augmented_10k-images_1282.jpg,0.21855703
dataset/final/augmented_10k-images_1284.jpg,0.49974847
dataset/final/augmented_10k-images_1285.jpg,0.49362502
dataset/final/augmented_10k-images_1286.jpg,0.49854335
dataset/final/augmented_10k-images_1288.jpg,0.5022546
dataset/final/augmented_10k-images_1289.jpg,0.5168578
dataset/final/augmented_10k-images_129.jpg,0.34154278
dataset/final/augmented_10k-images_1291.jpg,0.9958801
dataset/final/augmented_10k-images_1293.jpg,0.49343523
dataset/final/augmented_10k-images_1296.jpg,0.58140814
dataset/final/augmented_10k-images_1297.jpg,0.5079914
dataset/final/augmented_10k-images_1299.jpg,0.5027544
dataset/final/augmented_10k-images_1304.jpg,0.49855044
dataset/final/augmented_10k-images_1305.jpg,0.7113578
dataset/final/augmented_10k-images_1308.jpg,0.98709106
dataset/final/augmented_10k-images_131.jpg,0.57640874
dataset/final/augmented_10k-images_1310.jpg,0.49880278
dataset/final/augmented_10k-images_1311.jpg,0.50278115
dataset/final/augmented_10k-images_1315.jpg,0.9650908
dataset/final/augmented_10k-images_1316.jpg,0.5012088
dataset/final/augmented_10k-images_132.jpg,0.5023503
dataset/final/augmented_10k-images_1320.jpg,0.49820995
dataset/final/augmented_10k-images_1321.jpg,0.9947631
dataset/final/augmented_10k-images_1322.jpg,0.13497046
dataset/final/augmented_10k-images_1324.jpg,0.49640945
dataset/final/augmented_10k-images_1326.jpg,0.49703902
dataset/final/augmented_10k-images_1327.jpg,0.7443592
dataset/final/augmented_10k-images_1329.jpg,0.7829226
dataset/final/augmented_10k-images_133.jpg,0.49902296
dataset/final/augmented_10k-images_1330.jpg,0.51215976
dataset/final/augmented_10k-images_1332.jpg,0.34076875
dataset/final/augmented_10k-images_1339.jpg,0.49919176
dataset/final/augmented_10k-images_1341.jpg,0.49690905
dataset/final/augmented_10k-images_1358.jpg,0.49336442
dataset/final/augmented_10k-images_1361.jpg,0.50261104
dataset/final/augmented_10k-images_1363.jpg,0.50710225
dataset/final/augmented_10k-images_1365.jpg,0.8324896
dataset/final/augmented_10k-images_1367.jpg,0.62192583
dataset/final/augmented_10k-images_137.jpg,0.5020634
dataset/final/augmented_10k-images_1370.jpg,0.48295963
dataset/final/augmented_10k-images_1378.jpg,0.1466361
dataset/final/augmented_10k-images_1379.jpg,0.5089285
dataset/final/augmented_10k-images_138.jpg,0.15894516
dataset/final/augmented_10k-images_1387.jpg,0.50025713
dataset/final/augmented_10k-images_1388.jpg,0.49930206
dataset/final/augmented_10k-images_1391.jpg,0.49853748
dataset/final/augmented_10k-images_1393.jpg,0.14142005
dataset/final/augmented_10k-images_1394.jpg,0.5016489
dataset/final/augmented_10k-images_1395.jpg,0.49767235
dataset/final/augmented_10k-images_1399.jpg,0.91756225
dataset/final/augmented_10k-images_1418.jpg,0.034827165
dataset/final/augmented_10k-images_1422.jpg,0.4991143
dataset/final/augmented_10k-images_1426.jpg,0.494684
dataset/final/augmented_10k-images_1427.jpg,0.5027874
dataset/final/augmented_10k-images_1430.jpg,0.4979218
dataset/final/augmented_10k-images_1434.jpg,0.9369402
dataset/final/augmented_10k-images_1436.jpg,0.001572677
dataset/final/augmented_10k-images_1445.jpg,0.50721747
dataset/final/augmented_10k-images_1448.jpg,0.8455349
dataset/final/augmented_10k-images_1449.jpg,0.9944429
dataset/final/augmented_10k-images_1450.jpg,0.48438412
dataset/final/augmented_10k-images_146.jpg,0.5026963
dataset/final/augmented_10k-images_1460.jpg,0.56852436
dataset/final/augmented_10k-images_1464.jpg,0.49708113
dataset/final/augmented_10k-images_147.jpg,0.4947082
dataset/final/augmented_10k-images_1472.jpg,0.5007695
dataset/final/augmented_10k-images_1473.jpg,0.5046839
dataset/final/augmented_10k-images_1474.jpg,0.5838917
dataset/final/augmented_10k-images_1478.jpg,0.3969909
dataset/final/augmented_10k-images_1480.jpg,0.49899507
dataset/final/augmented_10k-images_1482.jpg,0.37586188
dataset/final/augmented_10k-images_1483.jpg,0.5053863
dataset/final/augmented_10k-images_1485.jpg,0.5019688
dataset/final/augmented_10k-images_1486.jpg,0.07840362
dataset/final/augmented_10k-images_1488.jpg,0.49831885
dataset/final/augmented_10k-images_1489.jpg,0.50168437
dataset/final/augmented_10k-images_1493.jpg,0.05865408
dataset/final/augmented_10k-images_1496.jpg,0.49845114
dataset/final/augmented_10k-images_1499.jpg,0.5100218
dataset/final/augmented_10k-images_15.jpg,0.5000257
dataset/final/augmented_10k-images_150.jpg,0.9934093
dataset/final/augmented_10k-images_1501.jpg,0.50181323
dataset/final/augmented_10k-images_1502.jpg,0.50538355
dataset/final/augmented_10k-images_1503.jpg,0.2981062
dataset/final/augmented_10k-images_1511.jpg,0.5029299
dataset/final/augmented_10k-images_1513.jpg,0.52112454
dataset/final/augmented_10k-images_1515.jpg,0.5063955
dataset/final/augmented_10k-images_1518.jpg,0.5015657
dataset/final/augmented_10k-images_1519.jpg,0.49777576
dataset/final/augmented_10k-images_1520.jpg,0.5035901
dataset/final/augmented_10k-images_1523.jpg,0.9935091
dataset/final/augmented_10k-images_1524.jpg,0.5004293
dataset/final/augmented_10k-images_1526.jpg,0.49926734
dataset/final/augmented_10k-images_1529.jpg,0.50106
dataset/final/augmented_10k-images_1530.jpg,0.49923882
dataset/final/augmented_10k-images_1538.jpg,0.49961585
dataset/final/augmented_10k-images_154.jpg,0.49696603
dataset/final/augmented_10k-images_1542.jpg,0.49928778
dataset/final/augmented_10k-images_1544.jpg,0.49367717
dataset/final/augmented_10k-images_1547.jpg,0.5048443
dataset/final/augmented_10k-images_1548.jpg,0.5029486
dataset/final/augmented_10k-images_1553.jpg,0.48070654
dataset/final/augmented_10k-images_1554.jpg,0.7655926
dataset/final/augmented_10k-images_1560.jpg,0.4995715
dataset/final/augmented_10k-images_1562.jpg,0.5017065
dataset/final/augmented_10k-images_1565.jpg,0.49953023
dataset/final/augmented_10k-images_1566.jpg,0.9998541
dataset/final/augmented_10k-images_1568.jpg,0.49721915
dataset/final/augmented_10k-images_1570.jpg,0.60532737
dataset/final/augmented_10k-images_1571.jpg,0.4941385
dataset/final/augmented_10k-images_1576.jpg,0.49929455
dataset/final/augmented_10k-images_1580.jpg,0.19499713
dataset/final/augmented_10k-images_1581.jpg,0.80978066
dataset/final/augmented_10k-images_1584.jpg,0.49573848
dataset/final/augmented_10k-images_1585.jpg,0.06853788
dataset/final/augmented_10k-images_1586.jpg,0.49925694
dataset/final/augmented_10k-images_1587.jpg,0.5013014
dataset/final/augmented_10k-images_159.jpg,0.4950383
dataset/final/augmented_10k-images_1590.jpg,0.49820462
dataset/final/augmented_10k-images_1594.jpg,0.50294024
dataset/final/augmented_10k-images_1597.jpg,0.4986233
dataset/final/augmented_10k-images_1598.jpg,0.5009043
dataset/final/augmented_10k-images_16.jpg,0.50054467
dataset/final/augmented_10k-images_1600.jpg,0.23094292
dataset/final/augmented_10k-images_1602.jpg,0.50704473
dataset/final/augmented_10k-images_1603.jpg,0.51524055
dataset/final/augmented_10k-images_1605.jpg,0.49997103
dataset/final/augmented_10k-images_1612.jpg,0.9992913
dataset/final/augmented_10k-images_1614.jpg,0.50724626
dataset/final/augmented_10k-images_1618.jpg,0.4965669
dataset/final/augmented_10k-images_1619.jpg,0.5781091
dataset/final/augmented_10k-images_1620.jpg,0.4962226
dataset/final/augmented_10k-images_1621.jpg,0.4989049
dataset/final/augmented_10k-images_1623.jpg,0.007126774
dataset/final/augmented_10k-images_1625.jpg,0.50243294
dataset/final/augmented_10k-images_1628.jpg,0.4997099
dataset/final/augmented_10k-images_1637.jpg,0.5054537
dataset/final/augmented_10k-images_1646.jpg,0.5010681
dataset/final/augmented_10k-images_1647.jpg,0.49257365
dataset/final/augmented_10k-images_1656.jpg,0.5022565
dataset/final/augmented_10k-images_1658.jpg,0.98760206
dataset/final/augmented_10k-images_166.jpg,0.59008783
dataset/final/augmented_10k-images_1660.jpg,0.50083
dataset/final/augmented_10k-images_1661.jpg,0.5023728
dataset/final/augmented_10k-images_1666.jpg,0.41335654
dataset/final/augmented_10k-images_1668.jpg,0.50241107
dataset/final/augmented_10k-images_1669.jpg,0.72302574
dataset/final/augmented_10k-images_167.jpg,0.49967107
dataset/final/augmented_10k-images_1671.jpg,0.0070203026
dataset/final/augmented_10k-images_1672.jpg,0.17008772
dataset/final/augmented_10k-images_1677.jpg,0.49504888
dataset/final/augmented_10k-images_1679.jpg,0.49581918
dataset/final/augmented_10k-images_1684.jpg,0.49799907
dataset/final/augmented_10k-images_1685.jpg,0.49880397
dataset/final/augmented_10k-images_1694.jpg,0.31699735
dataset/final/augmented_10k-images_1696.jpg,0.9767661
dataset/final/augmented_10k-images_1697.jpg,0.5019891
dataset/final/augmented_10k-images_1698.jpg,0.49589187
dataset/final/augmented_10k-images_1701.jpg,0.49448234
dataset/final/augmented_10k-images_1704.jpg,0.51310307
dataset/final/augmented_10k-images_1705.jpg,0.4973991
dataset/final/augmented_10k-images_1706.jpg,0.7525381
dataset/final/augmented_10k-images_1707.jpg,0.67830414
dataset/final/augmented_10k-images_1708.jpg,0.5032542
dataset/final/augmented_10k-images_171.jpg,0.4938089
dataset/final/augmented_10k-images_1710.jpg,0.500406
dataset/final/augmented_10k-images_1711.jpg,0.5380716
dataset/final/augmented_10k-images_1712.jpg,0.5758159
dataset/final/augmented_10k-images_1714.jpg,0.022027617
dataset/final/augmented_10k-images_172.jpg,0.16873482
dataset/final/augmented_10k-images_1721.jpg,0.44004378
dataset/final/augmented_10k-images_1726.jpg,0.49813437
dataset/final/augmented_10k-images_1728.jpg,0.49956742
dataset/final/augmented_10k-images_1729.jpg,0.4983416
dataset/final/augmented_10k-images_1732.jpg,0.96656543
dataset/final/augmented_10k-images_1736.jpg,0.017805783
dataset/final/augmented_10k-images_1737.jpg,0.49928683
dataset/final/augmented_10k-images_1738.jpg,0.49567702
dataset/final/augmented_10k-images_1740.jpg,0.48549828
dataset/final/augmented_10k-images_1746.jpg,0.5009671
dataset/final/augmented_10k-images_1756.jpg,0.95338297
dataset/final/augmented_10k-images_1757.jpg,0.7637327
dataset/final/augmented_10k-images_1760.jpg,0.4949975
dataset/final/augmented_10k-images_1761.jpg,0.49753577
dataset/final/augmented_10k-images_1765.jpg,0.49101302
dataset/final/augmented_10k-images_1766.jpg,0.45795575
dataset/final/augmented_10k-images_1768.jpg,0.005817127
dataset/final/augmented_10k-images_1769.jpg,0.49460828
dataset/final/augmented_10k-images_1773.jpg,0.4921582
dataset/final/augmented_10k-images_1774.jpg,0.0020156242
dataset/final/augmented_10k-images_1778.jpg,0.50325537
dataset/final/augmented_10k-images_1779.jpg,0.9460714
dataset/final/augmented_10k-images_1781.jpg,0.494236
dataset/final/augmented_10k-images_1782.jpg,0.49230435
dataset/final/augmented_10k-images_1783.jpg,0.50067663
dataset/final/augmented_10k-images_1785.jpg,0.16673288
dataset/final/augmented_10k-images_1786.jpg,0.5017913
dataset/final/augmented_10k-images_1789.jpg,0.019793978
dataset/final/augmented_10k-images_1790.jpg,0.6126596
dataset/final/augmented_10k-images_18.jpg,0.50052273
dataset/final/augmented_10k-images_180.jpg,0.49933594
dataset/final/augmented_10k-images_1802.jpg,0.49512255
dataset/final/augmented_10k-images_181.jpg,0.4992646
dataset/final/augmented_10k-images_1812.jpg,0.4921337
dataset/final/augmented_10k-images_1816.jpg,0.8781404
dataset/final/augmented_10k-images_1824.jpg,0.49495277
dataset/final/augmented_10k-images_1827.jpg,0.50034606
dataset/final/augmented_10k-images_1829.jpg,0.4943453
dataset/final/augmented_10k-images_1830.jpg,0.49753138
dataset/final/augmented_10k-images_1835.jpg,0.4941253
dataset/final/augmented_10k-images_1836.jpg,0.49651083
dataset/final/augmented_10k-images_1840.jpg,0.49788
dataset/final/augmented_10k-images_1847.jpg,0.498923
dataset/final/augmented_10k-images_1849.jpg,0.4905795
dataset/final/augmented_10k-images_1852.jpg,0.50218433
dataset/final/augmented_10k-images_1853.jpg,0.9929262
dataset/final/augmented_10k-images_1855.jpg,0.95244586
dataset/final/augmented_10k-images_1857.jpg,0.49858543
dataset/final/augmented_10k-images_1859.jpg,0.49872997
dataset/final/augmented_10k-images_186.jpg,0.3073452
dataset/final/augmented_10k-images_1860.jpg,0.50584316
dataset/final/augmented_10k-images_1864.jpg,0.51855016
dataset/final/augmented_10k-images_187.jpg,0.052489173
dataset/final/augmented_10k-images_1871.jpg,0.4972071
dataset/final/augmented_10k-images_1872.jpg,0.5062266
dataset/final/augmented_10k-images_1874.jpg,0.5285295
dataset/final/augmented_10k-images_1875.jpg,0.5001714
dataset/final/augmented_10k-images_1878.jpg,0.49022427
dataset/final/augmented_10k-images_1880.jpg,0.4891769
dataset/final/augmented_10k-images_1887.jpg,0.4979816
dataset/final/augmented_10k-images_1889.jpg,0.50267017
dataset/final/augmented_10k-images_1890.jpg,0.97003967
dataset/final/augmented_10k-images_1892.jpg,0.50487787
dataset/final/augmented_10k-images_1895.jpg,0.49764177
dataset/final/augmented_10k-images_19.jpg,0.8759137
dataset/final/augmented_10k-images_1903.jpg,0.49833667
dataset/final/augmented_10k-images_1904.jpg,0.50285167
dataset/final/augmented_10k-images_1910.jpg,0.49732834
dataset/final/augmented_10k-images_1912.jpg,0.50188154
dataset/final/augmented_10k-images_1914.jpg,0.0066032642
dataset/final/augmented_10k-images_1916.jpg,0.5297285
dataset/final/augmented_10k-images_1920.jpg,0.5074054
dataset/final/augmented_10k-images_1924.jpg,0.4985264
dataset/final/augmented_10k-images_1925.jpg,0.50019145
dataset/final/augmented_10k-images_1927.jpg,0.5728123
dataset/final/augmented_10k-images_1930.jpg,0.49919033
dataset/final/augmented_10k-images_1931.jpg,0.5057188
dataset/final/augmented_10k-images_1932.jpg,0.49449503
dataset/final/augmented_10k-images_1941.jpg,0.5640564
dataset/final/augmented_10k-images_1949.jpg,0.4970731
dataset/final/augmented_10k-images_1950.jpg,0.49788615
dataset/final/augmented_10k-images_1958.jpg,0.50519377
dataset/final/augmented_10k-images_1959.jpg,0.49797162
dataset/final/augmented_10k-images_1960.jpg,0.9697421
dataset/final/augmented_10k-images_1965.jpg,0.47368965
dataset/final/augmented_10k-images_1970.jpg,0.8399344
dataset/final/augmented_10k-images_1971.jpg,0.470411
dataset/final/augmented_10k-images_1974.jpg,0.02036189
dataset/final/augmented_10k-images_1975.jpg,0.09195458
dataset/final/augmented_10k-images_1976.jpg,0.04299204
dataset/final/augmented_10k-images_1980.jpg,0.5040129
dataset/final/augmented_10k-images_1981.jpg,0.5700717
dataset/final/augmented_10k-images_1984.jpg,0.5023844
dataset/final/augmented_10k-images_1987.jpg,0.4937221
dataset/final/augmented_10k-images_1988.jpg,0.4934227
dataset/final/augmented_10k-images_199.jpg,0.49483132
dataset/final/augmented_10k-images_1991.jpg,0.21526921
dataset/final/augmented_10k-images_1994.jpg,0.9590607
dataset/final/augmented_10k-images_1996.jpg,0.08372057
dataset/final/augmented_10k-images_2004.jpg,0.5026941
dataset/final/augmented_10k-images_2008.jpg,0.5024195
dataset/final/augmented_10k-images_2011.jpg,0.9347106
dataset/final/augmented_10k-images_2012.jpg,0.5014856
dataset/final/augmented_10k-images_2015.jpg,0.5013953
dataset/final/augmented_10k-images_2018.jpg,0.9775463
dataset/final/augmented_10k-images_2027.jpg,0.49927458
dataset/final/augmented_10k-images_203.jpg,0.4992533
dataset/final/augmented_10k-images_2030.jpg,0.49865916
dataset/final/augmented_10k-images_2036.jpg,0.5002301
dataset/final/augmented_10k-images_2037.jpg,0.21843627
dataset/final/augmented_10k-images_2041.jpg,0.50060886
dataset/final/augmented_10k-images_2047.jpg,0.17272286
dataset/final/augmented_10k-images_205.jpg,0.5003656
dataset/final/augmented_10k-images_2050.jpg,0.50319546
dataset/final/augmented_10k-images_2054.jpg,0.49878475
dataset/final/augmented_10k-images_2057.jpg,0.5007186
dataset/final/augmented_10k-images_2059.jpg,0.49463758
dataset/final/augmented_10k-images_2064.jpg,0.5039094
dataset/final/augmented_10k-images_2068.jpg,0.4974813
dataset/final/augmented_10k-images_207.jpg,0.49813405
dataset/final/augmented_10k-images_2072.jpg,0.5785069
dataset/final/augmented_10k-images_2076.jpg,0.49963072
dataset/final/augmented_10k-images_2079.jpg,0.49738708
dataset/final/augmented_10k-images_2080.jpg,0.13978024
dataset/final/augmented_10k-images_2082.jpg,0.5035882
dataset/final/augmented_10k-images_2088.jpg,0.50146246
dataset/final/augmented_10k-images_2089.jpg,0.51232404
dataset/final/augmented_10k-images_2092.jpg,0.5041832
dataset/final/augmented_10k-images_2094.jpg,0.5056151
dataset/final/augmented_10k-images_2100.jpg,0.5532597
dataset/final/augmented_10k-images_2104.jpg,0.49594194
dataset/final/augmented_10k-images_2105.jpg,0.3725983
dataset/final/augmented_10k-images_2111.jpg,0.49960816
dataset/final/augmented_10k-images_2115.jpg,0.49625042
dataset/final/augmented_10k-images_2117.jpg,0.49717328
dataset/final/augmented_10k-images_2119.jpg,0.12175091
dataset/final/augmented_10k-images_2120.jpg,0.49711695
dataset/final/augmented_10k-images_2121.jpg,0.49333453
dataset/final/augmented_10k-images_2122.jpg,0.501866
dataset/final/augmented_10k-images_2127.jpg,0.49385947
dataset/final/augmented_10k-images_213.jpg,0.0751528
dataset/final/augmented_10k-images_2131.jpg,0.9902092
dataset/final/augmented_10k-images_2132.jpg,0.49984586
dataset/final/augmented_10k-images_2133.jpg,0.4964881
dataset/final/augmented_10k-images_2135.jpg,0.49317357
dataset/final/augmented_10k-images_2137.jpg,0.50050575
dataset/final/augmented_10k-images_2144.jpg,0.50110674
dataset/final/augmented_10k-images_215.jpg,0.50085056
dataset/final/augmented_10k-images_2150.jpg,0.78989935
dataset/final/augmented_10k-images_2162.jpg,0.93457407
dataset/final/augmented_10k-images_2168.jpg,0.5002231
dataset/final/augmented_10k-images_2170.jpg,0.95963234
dataset/final/augmented_10k-images_2172.jpg,0.5043321
dataset/final/augmented_10k-images_2174.jpg,0.51728815
dataset/final/augmented_10k-images_2179.jpg,0.9883382
dataset/final/augmented_10k-images_218.jpg,0.5078122
dataset/final/augmented_10k-images_2180.jpg,0.49945045
dataset/final/augmented_10k-images_2181.jpg,0.99137235
dataset/final/augmented_10k-images_2183.jpg,0.4964739
dataset/final/augmented_10k-images_2193.jpg,0.49664453
dataset/final/augmented_10k-images_2197.jpg,0.4967099
dataset/final/augmented_10k-images_2198.jpg,0.40781137
dataset/final/augmented_10k-images_2199.jpg,0.49867457
dataset/final/augmented_10k-images_22.jpg,0.4951299
dataset/final/augmented_10k-images_220.jpg,0.94461155
dataset/final/augmented_10k-images_2200.jpg,0.43166757
dataset/final/augmented_10k-images_2201.jpg,0.028004702
dataset/final/augmented_10k-images_2202.jpg,0.0138720805
dataset/final/augmented_10k-images_2206.jpg,0.50295985
dataset/final/augmented_10k-images_2209.jpg,0.4990352
dataset/final/augmented_10k-images_2213.jpg,0.49330297
dataset/final/augmented_10k-images_2214.jpg,0.50111747
dataset/final/augmented_10k-images_2216.jpg,0.7709742
dataset/final/augmented_10k-images_222.jpg,0.045367323
dataset/final/augmented_10k-images_2220.jpg,0.48706385
dataset/final/augmented_10k-images_2222.jpg,0.5014375
dataset/final/augmented_10k-images_2224.jpg,0.501551
dataset/final/augmented_10k-images_2226.jpg,0.5061112
dataset/final/augmented_10k-images_2227.jpg,0.51617557
dataset/final/augmented_10k-images_223.jpg,0.3018337
dataset/final/augmented_10k-images_2231.jpg,0.49810362
dataset/final/augmented_10k-images_2235.jpg,0.4977157
dataset/final/augmented_10k-images_224.jpg,0.49997115
dataset/final/augmented_10k-images_2240.jpg,0.4979718
dataset/final/augmented_10k-images_2241.jpg,0.49978223
dataset/final/augmented_10k-images_2243.jpg,0.4973471
dataset/final/augmented_10k-images_2245.jpg,0.8631502
dataset/final/augmented_10k-images_2249.jpg,0.040885583
dataset/final/augmented_10k-images_225.jpg,0.49905083
dataset/final/augmented_10k-images_2251.jpg,0.50419337
dataset/final/augmented_10k-images_2252.jpg,0.037482634
dataset/final/augmented_10k-images_2255.jpg,0.49748984
dataset/final/augmented_10k-images_2256.jpg,0.49743286
dataset/final/augmented_10k-images_226.jpg,0.52026737
dataset/final/augmented_10k-images_2263.jpg,0.65422016
dataset/final/augmented_10k-images_2264.jpg,0.49716115
dataset/final/augmented_10k-images_2265.jpg,0.5241054
dataset/final/augmented_10k-images_2268.jpg,0.9942153
dataset/final/augmented_10k-images_2273.jpg,0.4988799
dataset/final/augmented_10k-images_2274.jpg,0.0053180614
dataset/final/augmented_10k-images_2276.jpg,0.49943444
dataset/final/augmented_10k-images_2277.jpg,0.50324714
dataset/final/augmented_10k-images_2279.jpg,0.4987875
dataset/final/augmented_10k-images_228.jpg,0.5030229
dataset/final/augmented_10k-images_2285.jpg,0.09389756
dataset/final/augmented_10k-images_2286.jpg,0.498518
dataset/final/augmented_10k-images_2288.jpg,0.5417113
dataset/final/augmented_10k-images_2289.jpg,0.49559948
dataset/final/augmented_10k-images_2291.jpg,0.39353687
dataset/final/augmented_10k-images_2294.jpg,0.49536735
dataset/final/augmented_10k-images_2296.jpg,0.49708053
dataset/final/augmented_10k-images_23.jpg,0.9994747
dataset/final/augmented_10k-images_230.jpg,0.49694803
dataset/final/augmented_10k-images_2302.jpg,0.50141424
dataset/final/augmented_10k-images_2305.jpg,0.99475634
dataset/final/augmented_10k-images_2308.jpg,0.5144797
dataset/final/augmented_10k-images_2309.jpg,0.24994494
