,image_path,prob_male,prob_female
0,resized_images/first_dataset/1092.jpg,0.029035818,0.9709642
0,resized_images/first_dataset/1093.jpg,0.9984492,0.0015507828
0,resized_images/first_dataset/1094.jpg,0.9889731,0.01102699
0,resized_images/first_dataset/1095.jpg,3.0185316e-07,0.99999964
0,resized_images/first_dataset/1096.jpg,4.617018e-11,1.0
0,resized_images/first_dataset/1097.jpg,9.220278e-06,0.9999908
0,resized_images/first_dataset/1098.jpg,3.1270384e-09,1.0
0,resized_images/first_dataset/1099.jpg,7.520229e-05,0.9999248
0,resized_images/first_dataset/11.jpg,0.0003060919,0.999694
0,resized_images/first_dataset/110.jpg,1.0,2.882622e-08
0,resized_images/first_dataset/1100.jpg,7.331461e-10,1.0
0,resized_images/first_dataset/1101.jpg,1.0,6.3901546e-09
0,resized_images/first_dataset/1102.jpg,1.6390307e-10,1.0
0,resized_images/first_dataset/1103.jpg,0.00024580595,0.99975425
0,resized_images/first_dataset/1104.jpg,0.9999982,1.8046907e-06
0,resized_images/first_dataset/1105.jpg,9.028207e-11,1.0
0,resized_images/first_dataset/1106.jpg,8.747388e-06,0.9999913
0,resized_images/first_dataset/1107.jpg,0.99998796,1.2051846e-05
0,resized_images/first_dataset/1108.jpg,0.9928343,0.0071657402
0,resized_images/first_dataset/1109.jpg,2.3488916e-05,0.9999765
0,resized_images/first_dataset/111.jpg,0.0018945163,0.9981054
0,resized_images/first_dataset/1110.jpg,0.93183845,0.068161525
0,resized_images/first_dataset/1111.jpg,1.0,1.4117729e-12
0,resized_images/first_dataset/1112.jpg,7.7964585e-05,0.99992204
0,resized_images/first_dataset/1113.jpg,1.29993405e-05,0.999987
0,resized_images/first_dataset/1114.jpg,5.775235e-06,0.9999943
0,resized_images/first_dataset/1115.jpg,1.0,4.5768505e-08
0,resized_images/first_dataset/1116.jpg,0.00020917646,0.99979085
0,resized_images/first_dataset/1117.jpg,0.9999999,1.3296074e-07
0,resized_images/first_dataset/1118.jpg,4.5599155e-10,1.0
0,resized_images/first_dataset/1119.jpg,1.16852895e-07,0.9999999
0,resized_images/first_dataset/112.jpg,5.0255407e-05,0.9999497
0,resized_images/first_dataset/1120.jpg,0.0012741861,0.99872583
0,resized_images/first_dataset/1121.jpg,5.2469247e-08,1.0
0,resized_images/first_dataset/1122.jpg,1.0,1.2185586e-10
0,resized_images/first_dataset/1123.jpg,0.00043813264,0.99956185
0,resized_images/first_dataset/1124.jpg,6.3190714e-07,0.9999994
0,resized_images/first_dataset/1125.jpg,0.0057259067,0.9942741
0,resized_images/first_dataset/1126.jpg,3.1061137e-13,1.0
0,resized_images/first_dataset/1127.jpg,0.999762,0.00023805891
0,resized_images/first_dataset/1128.jpg,0.9999989,1.0732278e-06
0,resized_images/first_dataset/1129.jpg,0.99998486,1.5179978e-05
0,resized_images/first_dataset/113.jpg,0.99816066,0.0018393551
0,resized_images/first_dataset/1130.jpg,0.002091367,0.9979087
0,resized_images/first_dataset/1131.jpg,4.1662915e-05,0.9999583
0,resized_images/first_dataset/1132.jpg,0.99976736,0.00023265733
0,resized_images/first_dataset/1133.jpg,0.0020599058,0.9979401
0,resized_images/first_dataset/1134.jpg,0.15471865,0.84528136
0,resized_images/first_dataset/1135.jpg,0.99999845,1.5297222e-06
0,resized_images/first_dataset/1136.jpg,0.9999964,3.6345748e-06
0,resized_images/first_dataset/1137.jpg,0.97987556,0.02012441
0,resized_images/first_dataset/1138.jpg,0.9967031,0.003296965
0,resized_images/first_dataset/1139.jpg,1.0,9.244275e-12
0,resized_images/first_dataset/114.jpg,0.99994755,5.2449766e-05
0,resized_images/first_dataset/1140.jpg,0.99894494,0.0010550593
0,resized_images/first_dataset/1141.jpg,1.0,7.113296e-11
0,resized_images/first_dataset/1142.jpg,0.5911956,0.40880445
0,resized_images/first_dataset/1143.jpg,1.8560954e-07,0.99999976
0,resized_images/first_dataset/1144.jpg,3.8016665e-07,0.99999964
0,resized_images/first_dataset/1145.jpg,0.009420591,0.9905794
0,resized_images/first_dataset/1146.jpg,2.4442375e-09,1.0
0,resized_images/first_dataset/1147.jpg,0.07504878,0.9249512
0,resized_images/first_dataset/1148.jpg,1.0,2.3458359e-08
0,resized_images/first_dataset/1149.jpg,7.126791e-05,0.9999287
0,resized_images/first_dataset/115.jpg,0.999985,1.5012159e-05
0,resized_images/first_dataset/1150.jpg,0.99831724,0.0016827239
0,resized_images/first_dataset/1151.jpg,2.1204948e-12,1.0
0,resized_images/first_dataset/1152.jpg,1.4752347e-06,0.99999857
0,resized_images/first_dataset/1153.jpg,3.0056232e-11,1.0
0,resized_images/first_dataset/1154.jpg,1.2023102e-05,0.99998796
0,resized_images/first_dataset/1155.jpg,5.7470706e-10,1.0
0,resized_images/first_dataset/1156.jpg,1.0,3.6517267e-08
0,resized_images/first_dataset/1157.jpg,1.4734334e-07,0.9999999
0,resized_images/first_dataset/1158.jpg,1.0,3.0437466e-10
0,resized_images/first_dataset/1159.jpg,9.176705e-13,1.0
0,resized_images/first_dataset/116.jpg,4.704255e-07,0.9999995
0,resized_images/first_dataset/1160.jpg,1.0,4.171978e-08
0,resized_images/first_dataset/1161.jpg,0.018340727,0.98165923
0,resized_images/first_dataset/1162.jpg,2.0927941e-06,0.99999785
0,resized_images/first_dataset/1163.jpg,1.0,2.6570016e-10
0,resized_images/first_dataset/1164.jpg,0.99910396,0.0008960125
0,resized_images/first_dataset/1165.jpg,1.1086852e-10,1.0
0,resized_images/first_dataset/1166.jpg,6.2230415e-06,0.9999938
0,resized_images/first_dataset/1167.jpg,0.00053944235,0.9994605
0,resized_images/first_dataset/1168.jpg,0.9999566,4.3368145e-05
0,resized_images/first_dataset/1169.jpg,1.5956552e-09,1.0
0,resized_images/first_dataset/117.jpg,0.99583036,0.0041696127
0,resized_images/first_dataset/1170.jpg,0.9999701,2.9879777e-05
0,resized_images/first_dataset/1171.jpg,0.99988604,0.00011394753
0,resized_images/first_dataset/1172.jpg,1.0,4.7409067e-08
0,resized_images/first_dataset/1173.jpg,0.97730917,0.022690862
0,resized_images/first_dataset/1174.jpg,0.00012015251,0.99987984
0,resized_images/first_dataset/1175.jpg,0.9999801,1.9872463e-05
0,resized_images/first_dataset/1176.jpg,2.3152038e-09,1.0
0,resized_images/first_dataset/1177.jpg,0.99999976,2.9695246e-07
0,resized_images/first_dataset/1178.jpg,0.9999994,6.3796534e-07
0,resized_images/first_dataset/1179.jpg,0.012173852,0.98782617
0,resized_images/first_dataset/118.jpg,3.2419492e-10,1.0
0,resized_images/first_dataset/1180.jpg,0.99996734,3.2677453e-05
0,resized_images/first_dataset/1181.jpg,1.0,4.6601447e-09
0,resized_images/first_dataset/1182.jpg,0.94926775,0.05073225
0,resized_images/first_dataset/1183.jpg,0.9999974,2.6229015e-06
0,resized_images/first_dataset/1184.jpg,9.744346e-08,0.9999999
0,resized_images/first_dataset/1185.jpg,0.9999995,4.2008355e-07
0,resized_images/first_dataset/1186.jpg,0.9999521,4.787775e-05
0,resized_images/first_dataset/1187.jpg,0.6339554,0.36604455
0,resized_images/first_dataset/1188.jpg,1.0,1.9647691e-08
0,resized_images/first_dataset/1189.jpg,2.3070266e-05,0.9999769
0,resized_images/first_dataset/119.jpg,0.9999881,1.196301e-05
0,resized_images/first_dataset/1190.jpg,1.0,4.9070064e-11
0,resized_images/first_dataset/1191.jpg,1.0,2.9165554e-09
0,resized_images/first_dataset/1192.jpg,2.9250108e-10,1.0
0,resized_images/first_dataset/1193.jpg,4.5266013e-08,1.0
0,resized_images/first_dataset/1194.jpg,4.9258624e-08,1.0
0,resized_images/first_dataset/1195.jpg,2.2155844e-09,1.0
0,resized_images/first_dataset/1196.jpg,0.99997103,2.900727e-05
0,resized_images/first_dataset/1197.jpg,0.99777204,0.0022279273
0,resized_images/first_dataset/1198.jpg,0.99999905,9.648174e-07
0,resized_images/first_dataset/1199.jpg,2.4899133e-05,0.9999751
0,resized_images/first_dataset/12.jpg,0.00036776322,0.99963224
0,resized_images/first_dataset/120.jpg,0.0005520625,0.9994479
0,resized_images/first_dataset/1200.jpg,7.431483e-08,0.9999999
0,resized_images/first_dataset/1201.jpg,7.8938874e-13,1.0
0,resized_images/first_dataset/1202.jpg,0.00010612494,0.9998939
0,resized_images/first_dataset/1203.jpg,1.0,3.7905049e-10
0,resized_images/first_dataset/1204.jpg,2.8862203e-06,0.99999714
0,resized_images/first_dataset/1205.jpg,0.99999976,2.740579e-07
0,resized_images/first_dataset/1206.jpg,0.26595646,0.7340435
0,resized_images/first_dataset/1207.jpg,2.387214e-06,0.9999976
0,resized_images/first_dataset/1208.jpg,1.5640375e-06,0.99999845
0,resized_images/first_dataset/1209.jpg,2.6668465e-10,1.0
0,resized_images/first_dataset/121.jpg,1.5901293e-12,1.0
0,resized_images/first_dataset/1210.jpg,9.783788e-07,0.99999905
0,resized_images/first_dataset/1211.jpg,1.0087929e-08,1.0
0,resized_images/first_dataset/1212.jpg,0.9999995,4.2052127e-07
0,resized_images/first_dataset/1213.jpg,1.0,5.252261e-12
0,resized_images/first_dataset/1214.jpg,5.669273e-09,1.0
0,resized_images/first_dataset/1215.jpg,3.2490156e-08,1.0
0,resized_images/first_dataset/1216.jpg,0.00047539844,0.9995246
0,resized_images/first_dataset/1217.jpg,1.7456578e-10,1.0
0,resized_images/first_dataset/1218.jpg,0.001821953,0.998178
0,resized_images/first_dataset/1219.jpg,0.045405317,0.95459473
0,resized_images/first_dataset/122.jpg,0.000104872975,0.9998951
0,resized_images/first_dataset/1220.jpg,0.0001041559,0.9998958
0,resized_images/first_dataset/1221.jpg,6.650421e-11,1.0
0,resized_images/first_dataset/1222.jpg,1.7219628e-07,0.9999999
0,resized_images/first_dataset/1223.jpg,2.4875277e-11,1.0
0,resized_images/first_dataset/1224.jpg,1.0,2.171832e-09
0,resized_images/first_dataset/1225.jpg,0.9999883,1.16629e-05
0,resized_images/first_dataset/1226.jpg,4.727968e-11,1.0
0,resized_images/first_dataset/1227.jpg,1.0,7.639517e-12
0,resized_images/first_dataset/1228.jpg,7.157385e-06,0.99999285
0,resized_images/first_dataset/1229.jpg,1.0917112e-05,0.99998903
0,resized_images/first_dataset/123.jpg,1.3036831e-06,0.9999987
0,resized_images/first_dataset/1230.jpg,4.0098396e-09,1.0
0,resized_images/first_dataset/1231.jpg,3.4397668e-10,1.0
0,resized_images/first_dataset/1232.jpg,3.7174083e-05,0.9999628
0,resized_images/first_dataset/1233.jpg,6.8910437e-13,1.0
0,resized_images/first_dataset/1234.jpg,2.9573979e-09,1.0
0,resized_images/first_dataset/1235.jpg,2.321752e-10,1.0
0,resized_images/first_dataset/1236.jpg,2.3523919e-11,1.0
0,resized_images/first_dataset/1237.jpg,5.3396425e-09,1.0
0,resized_images/first_dataset/1238.jpg,4.4609468e-08,1.0
0,resized_images/first_dataset/1239.jpg,0.99080545,0.009194466
0,resized_images/first_dataset/124.jpg,1.0,4.813827e-09
0,resized_images/first_dataset/1240.jpg,0.00022996057,0.9997701
0,resized_images/first_dataset/1241.jpg,7.083655e-08,0.9999999
0,resized_images/first_dataset/1242.jpg,5.6035948e-05,0.999944
0,resized_images/first_dataset/1243.jpg,3.6116582e-10,1.0
0,resized_images/first_dataset/1244.jpg,3.3365836e-07,0.99999964
0,resized_images/first_dataset/1245.jpg,1.0,4.0090423e-10
0,resized_images/first_dataset/1246.jpg,7.819316e-05,0.9999218
0,resized_images/first_dataset/1247.jpg,1.0,3.1863504e-08
0,resized_images/first_dataset/1248.jpg,1.0,1.7274328e-08
0,resized_images/first_dataset/1249.jpg,1.9132326e-11,1.0
0,resized_images/first_dataset/125.jpg,1.0,3.1642507e-08
0,resized_images/first_dataset/1250.jpg,1.0,2.0273347e-08
0,resized_images/first_dataset/1251.jpg,0.0027378988,0.9972621
0,resized_images/first_dataset/1252.jpg,0.0030503299,0.99694973
0,resized_images/first_dataset/1253.jpg,0.99999964,3.853959e-07
0,resized_images/first_dataset/1254.jpg,7.041865e-09,1.0
0,resized_images/first_dataset/1255.jpg,0.99999905,9.2539034e-07
0,resized_images/first_dataset/1256.jpg,1.9655508e-06,0.9999981
0,resized_images/first_dataset/1257.jpg,0.9936865,0.006313536
0,resized_images/first_dataset/1258.jpg,0.9999732,2.6851765e-05
0,resized_images/first_dataset/1259.jpg,1.0,1.9343709e-08
0,resized_images/first_dataset/126.jpg,2.8382392e-05,0.9999716
0,resized_images/first_dataset/1260.jpg,0.0020394276,0.99796057
0,resized_images/first_dataset/1261.jpg,9.8603e-08,0.9999999
0,resized_images/first_dataset/1262.jpg,0.2512956,0.74870443
0,resized_images/first_dataset/1263.jpg,0.99215573,0.007844355
0,resized_images/first_dataset/1264.jpg,1.6673941e-06,0.99999833
0,resized_images/first_dataset/1265.jpg,1.5719966e-08,1.0
0,resized_images/first_dataset/1266.jpg,1.7507498e-05,0.9999825
0,resized_images/first_dataset/1267.jpg,0.99999464,5.3769663e-06
0,resized_images/first_dataset/1268.jpg,9.743277e-14,1.0
0,resized_images/first_dataset/1269.jpg,1.3609992e-09,1.0
0,resized_images/first_dataset/127.jpg,0.11760607,0.8823939
0,resized_images/first_dataset/1270.jpg,0.9898712,0.010128747
0,resized_images/first_dataset/1271.jpg,1.0,1.4697292e-08
0,resized_images/first_dataset/1272.jpg,1.0,3.620084e-11
0,resized_images/first_dataset/1273.jpg,1.0,1.6049395e-10
0,resized_images/first_dataset/1274.jpg,0.9913769,0.008623081
0,resized_images/first_dataset/1275.jpg,0.0009135538,0.9990865
0,resized_images/first_dataset/1276.jpg,8.4420616e-11,1.0
0,resized_images/first_dataset/1277.jpg,5.5413984e-06,0.9999945
0,resized_images/first_dataset/1278.jpg,9.436453e-06,0.9999906
0,resized_images/first_dataset/1279.jpg,0.9999982,1.7664073e-06
0,resized_images/first_dataset/128.jpg,1.0,3.7315107e-10
0,resized_images/first_dataset/1280.jpg,1.0,4.51383e-09
0,resized_images/first_dataset/1281.jpg,1.0,4.1569057e-10
0,resized_images/first_dataset/1282.jpg,9.444976e-08,0.9999999
0,resized_images/first_dataset/1283.jpg,0.96882457,0.031175487
0,resized_images/first_dataset/1284.jpg,6.7252666e-09,1.0
0,resized_images/first_dataset/1285.jpg,3.028018e-11,1.0
0,resized_images/first_dataset/1286.jpg,4.5148096e-10,1.0
0,resized_images/first_dataset/1287.jpg,0.9999995,5.06616e-07
0,resized_images/first_dataset/1288.jpg,9.090667e-08,0.9999999
0,resized_images/first_dataset/1289.jpg,3.8204964e-10,1.0
0,resized_images/first_dataset/129.jpg,4.4188378e-10,1.0
0,resized_images/first_dataset/1290.jpg,1.5668242e-05,0.9999844
0,resized_images/first_dataset/1291.jpg,1.3543492e-07,0.9999999
0,resized_images/first_dataset/1292.jpg,0.010163756,0.9898363
0,resized_images/first_dataset/1293.jpg,1.3835113e-12,1.0
0,resized_images/first_dataset/1294.jpg,0.0008476982,0.9991523
0,resized_images/first_dataset/1295.jpg,1.0,5.519856e-10
0,resized_images/first_dataset/1296.jpg,1.38503365e-05,0.9999862
0,resized_images/first_dataset/1297.jpg,1.9478327e-08,1.0
0,resized_images/first_dataset/1298.jpg,4.3669093e-06,0.9999956
0,resized_images/first_dataset/1299.jpg,8.218689e-08,0.9999999
0,resized_images/first_dataset/13.jpg,0.002904631,0.99709535
0,resized_images/first_dataset/130.jpg,0.99993896,6.104208e-05
0,resized_images/first_dataset/1300.jpg,1.0,4.8331696e-11
0,resized_images/first_dataset/1301.jpg,0.003227024,0.99677294
0,resized_images/first_dataset/1302.jpg,0.9999999,1.5266748e-07
0,resized_images/first_dataset/1303.jpg,1.0,2.4762484e-10
0,resized_images/first_dataset/1304.jpg,8.795366e-11,1.0
0,resized_images/first_dataset/1305.jpg,5.008749e-09,1.0
0,resized_images/first_dataset/1306.jpg,0.9979545,0.002045504
0,resized_images/first_dataset/1307.jpg,0.99999917,8.8878494e-07
0,resized_images/first_dataset/1308.jpg,3.9636223e-09,1.0
0,resized_images/first_dataset/1309.jpg,0.9995239,0.0004761522
0,resized_images/first_dataset/131.jpg,1.6416158e-09,1.0
0,resized_images/first_dataset/1310.jpg,1.5134859e-07,0.9999999
0,resized_images/first_dataset/1311.jpg,2.2718565e-10,1.0
0,resized_images/first_dataset/1312.jpg,0.9999418,5.8123962e-05
0,resized_images/first_dataset/1313.jpg,0.99998355,1.6394832e-05
0,resized_images/first_dataset/1314.jpg,0.92561966,0.07438036
0,resized_images/first_dataset/1315.jpg,4.9209622e-11,1.0
0,resized_images/first_dataset/1316.jpg,6.453688e-13,1.0
0,resized_images/first_dataset/1317.jpg,0.00018598374,0.9998141
0,resized_images/first_dataset/1318.jpg,0.8638254,0.1361747
0,resized_images/first_dataset/1319.jpg,5.0007482e-05,0.99994993
0,resized_images/first_dataset/132.jpg,1.6054179e-09,1.0
0,resized_images/first_dataset/1320.jpg,0.00013894793,0.999861
0,resized_images/first_dataset/1321.jpg,2.2258251e-10,1.0
0,resized_images/first_dataset/1322.jpg,1.0583261e-05,0.9999894
0,resized_images/first_dataset/1323.jpg,0.99516594,0.0048341015
0,resized_images/first_dataset/1324.jpg,3.035782e-09,1.0
0,resized_images/first_dataset/1325.jpg,0.41350424,0.58649576
0,resized_images/first_dataset/1326.jpg,5.3978225e-14,1.0
0,resized_images/first_dataset/1327.jpg,3.4815795e-07,0.99999964
0,resized_images/first_dataset/1328.jpg,0.5738012,0.42619872
0,resized_images/first_dataset/1329.jpg,4.4900986e-08,1.0
0,resized_images/first_dataset/133.jpg,2.2051065e-06,0.99999785
0,resized_images/first_dataset/1330.jpg,1.8035345e-06,0.9999982
0,resized_images/first_dataset/1331.jpg,0.99999976,1.7930749e-07
0,resized_images/first_dataset/1332.jpg,2.322335e-07,0.99999976
0,resized_images/first_dataset/1333.jpg,0.10642709,0.8935729
0,resized_images/first_dataset/1334.jpg,0.00017640303,0.99982363
0,resized_images/first_dataset/1335.jpg,0.99999964,3.6482635e-07
0,resized_images/first_dataset/1336.jpg,0.9953408,0.0046592127
0,resized_images/first_dataset/1337.jpg,0.9920094,0.007990648
0,resized_images/first_dataset/1338.jpg,0.4801322,0.5198678
0,resized_images/first_dataset/1339.jpg,2.723103e-11,1.0
0,resized_images/first_dataset/134.jpg,0.9999894,1.0588409e-05
0,resized_images/first_dataset/1340.jpg,0.45524484,0.54475516
0,resized_images/first_dataset/1341.jpg,1.0023317e-07,0.9999999
0,resized_images/first_dataset/1342.jpg,1.0,2.2573433e-10
0,resized_images/first_dataset/1343.jpg,1.0,1.8250572e-09
0,resized_images/first_dataset/1344.jpg,7.887548e-05,0.9999211
0,resized_images/first_dataset/1345.jpg,7.5952186e-05,0.99992406
0,resized_images/first_dataset/1346.jpg,0.999992,7.990331e-06
0,resized_images/first_dataset/1347.jpg,0.990271,0.009729028
0,resized_images/first_dataset/1348.jpg,0.99984705,0.00015293376
0,resized_images/first_dataset/1349.jpg,1.0,1.0388479e-08
0,resized_images/first_dataset/135.jpg,1.0,4.9389222e-11
0,resized_images/first_dataset/1350.jpg,0.00088149065,0.9991185
0,resized_images/first_dataset/1351.jpg,1.0,1.2232312e-08
0,resized_images/first_dataset/1352.jpg,0.0011491829,0.9988508
0,resized_images/first_dataset/1353.jpg,0.0029503717,0.99704957
0,resized_images/first_dataset/1354.jpg,0.0031646371,0.9968354
0,resized_images/first_dataset/1355.jpg,0.044046048,0.95595396
0,resized_images/first_dataset/1356.jpg,1.0,1.7543237e-09
0,resized_images/first_dataset/1357.jpg,0.082883336,0.9171167
0,resized_images/first_dataset/1358.jpg,5.670963e-08,1.0
0,resized_images/first_dataset/1359.jpg,1.0,2.0957765e-10
0,resized_images/first_dataset/136.jpg,0.99981254,0.00018749486
0,resized_images/first_dataset/1360.jpg,1.0,5.6494458e-12
0,resized_images/first_dataset/1361.jpg,4.3591488e-11,1.0
0,resized_images/first_dataset/1362.jpg,1.0,6.404623e-10
0,resized_images/first_dataset/1363.jpg,1.6155776e-11,1.0
0,resized_images/first_dataset/1364.jpg,1.0,1.5166957e-08
0,resized_images/first_dataset/1365.jpg,9.462034e-08,0.9999999
0,resized_images/first_dataset/1366.jpg,1.0,1.7789584e-09
0,resized_images/first_dataset/1367.jpg,6.118517e-06,0.9999939
0,resized_images/first_dataset/1368.jpg,0.99999845,1.5832557e-06
0,resized_images/first_dataset/1369.jpg,0.9999999,1.2435913e-07
0,resized_images/first_dataset/137.jpg,8.0323387e-10,1.0
0,resized_images/first_dataset/1370.jpg,0.00014730486,0.99985266
0,resized_images/first_dataset/1371.jpg,0.9023366,0.09766341
0,resized_images/first_dataset/1372.jpg,1.0,1.1581447e-09
0,resized_images/first_dataset/1373.jpg,0.9999999,6.2398435e-08
0,resized_images/first_dataset/1374.jpg,1.563441e-06,0.99999845
0,resized_images/first_dataset/1375.jpg,0.08239097,0.917609
